Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1106() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior481() throws java.io.IOException",4,2,-2,"-50.0%",0.0027210884353741495,0.0012300123001230013,-0.0014910761352511482,"-54.8%"
"public org.activiti.engine.impl.pvm.process.ActivityImpl org.activiti.engine.impl.persistence.entity.ExecutionEntity.getActivity()",2,0,-2,"-INF%",0.0013605442176870747,0.0,-0.0013605442176870747,"-INF%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition617() throws java.io.IOException",24,0,-24,"-INF%",0.0163265306122449,0.0,-0.0163265306122449,"-INF%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition612() throws java.io.IOException",2,0,-2,"-INF%",0.0013605442176870747,0.0,-0.0013605442176870747,"-INF%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition615() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior479() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior473() throws java.io.IOException",2,2,0,"0.0%",0.0013605442176870747,0.0012300123001230013,-0.00013053191756407347,"-9.59%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition611() throws java.io.IOException",2,0,-2,"-INF%",0.0013605442176870747,0.0,-0.0013605442176870747,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior478() throws java.io.IOException",2,1,-1,"-50.0%",0.0013605442176870747,0.0006150061500615006,-0.0007455380676255741,"-54.8%"
"public void org.activiti.engine.impl.persistence.entity.ExecutionEntity.setdeleteRoot(boolean)",1,2,1,"100.0%",0.0006802721088435374,0.0012300123001230013,0.0005497401912794639,"80.81%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition619() throws java.io.IOException",2,0,-2,"-INF%",0.0013605442176870747,0.0,-0.0013605442176870747,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior491() throws java.io.IOException",11,2,-9,"-81.82%",0.007482993197278911,0.0012300123001230013,-0.00625298089715591,"-83.56%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity364() throws java.io.IOException",2,3,1,"50.0%",0.0013605442176870747,0.0018450184501845018,0.00048447423249742706,"35.61%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1582() throws java.io.IOException",25,5,-20,"-80.0%",0.017006802721088437,0.003075030750307503,-0.013931771970780934,"-81.92%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity360() throws java.io.IOException",5,3,-2,"-40.0%",0.003401360544217687,0.0018450184501845018,-0.0015563420940331852,"-45.76%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior488() throws java.io.IOException",3,0,-3,"-INF%",0.0020408163265306124,0.0,-0.0020408163265306124,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1100() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1584() throws java.io.IOException",1,1,0,"0.0%",0.0006802721088435374,0.0006150061500615006,-6.526595878203673e-05,"-9.59%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition632() throws java.io.IOException",17,8,-9,"-52.94%",0.011564625850340135,0.004920049200492005,-0.00664457664984813,"-57.46%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior490() throws java.io.IOException",3,0,-3,"-INF%",0.0020408163265306124,0.0,-0.0020408163265306124,"-INF%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition627() throws java.io.IOException",3,1,-2,"-66.67%",0.0020408163265306124,0.0006150061500615006,-0.001425810176469112,"-69.86%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1586() throws java.io.IOException",12,1,-11,"-91.67%",0.00816326530612245,0.0006150061500615006,-0.007548259156060949,"-92.47%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior486() throws java.io.IOException",1,5,4,"400.0%",0.0006802721088435374,0.003075030750307503,0.0023947586414639656,"352.03%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition623() throws java.io.IOException",1,4,3,"300.0%",0.0006802721088435374,0.0024600246002460025,0.001779752491402465,"261.62%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1589() throws java.io.IOException",14,9,-5,"-35.71%",0.009523809523809525,0.005535055350553505,-0.0039887541732560195,"-41.88%"
"public boolean org.activiti.engine.impl.persistence.entity.ExecutionEntity.getdeleteRoot()",2,3,1,"50.0%",0.0013605442176870747,0.0018450184501845018,0.00048447423249742706,"35.61%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1103() throws java.io.IOException",1,1,0,"0.0%",0.0006802721088435374,0.0006150061500615006,-6.526595878203673e-05,"-9.59%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition622() throws java.io.IOException",3,71,68,"2266.67%",0.0020408163265306124,0.04366543665436654,0.041624620327835926,"2039.61%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1588() throws java.io.IOException",20,1,-19,"-95.0%",0.013605442176870748,0.0006150061500615006,-0.012990436026809247,"-95.48%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior484() throws java.io.IOException",1,1,0,"0.0%",0.0006802721088435374,0.0006150061500615006,-6.526595878203673e-05,"-9.59%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1585() throws java.io.IOException",1,2,1,"100.0%",0.0006802721088435374,0.0012300123001230013,0.0005497401912794639,"80.81%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1109() throws java.io.IOException",2,0,-2,"-INF%",0.0013605442176870747,0.0,-0.0013605442176870747,"-INF%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity399() throws java.io.IOException",1,4,3,"300.0%",0.0006802721088435374,0.0024600246002460025,0.001779752491402465,"261.62%"
"org.activiti.engine.impl.persistence.entity.TaskEntity[0]",2,1,-1,"-50.0%",0.0013605442176870747,0.0006150061500615006,-0.0007455380676255741,"-54.8%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity397() throws java.io.IOException",1,2,1,"100.0%",0.0006802721088435374,0.0012300123001230013,0.0005497401912794639,"80.81%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition685() throws java.io.IOException",2,3,1,"50.0%",0.0013605442176870747,0.0018450184501845018,0.00048447423249742706,"35.61%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity393() throws java.io.IOException",3,2,-1,"-33.33%",0.0020408163265306124,0.0012300123001230013,-0.0008108040264076112,"-39.73%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition202() throws java.io.IOException",4,0,-4,"-INF%",0.0027210884353741495,0.0,-0.0027210884353741495,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior499() throws java.io.IOException",20,1,-19,"-95.0%",0.013605442176870748,0.0006150061500615006,-0.012990436026809247,"-95.48%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition200() throws java.io.IOException",1,1,0,"0.0%",0.0006802721088435374,0.0006150061500615006,-6.526595878203673e-05,"-9.59%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition203() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1524() throws java.io.IOException",1,179,178,"17800.0%",0.0006802721088435374,0.1100861008610086,0.10940582875216506,"16082.66%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition682() throws java.io.IOException",3,1,-2,"-66.67%",0.0020408163265306124,0.0006150061500615006,-0.001425810176469112,"-69.86%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition680() throws java.io.IOException",2,1,-1,"-50.0%",0.0013605442176870747,0.0006150061500615006,-0.0007455380676255741,"-54.8%"
"public org.activiti.engine.impl.task.TaskDefinition org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectTaskDefinition683() throws java.io.IOException",3,3,0,"0.0%",0.0020408163265306124,0.0018450184501845018,-0.00019579787634611064,"-9.59%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior494() throws java.io.IOException",1,3,2,"200.0%",0.0006802721088435374,0.0018450184501845018,0.0011647463413409645,"171.22%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior496() throws java.io.IOException",2,1,-1,"-50.0%",0.0013605442176870747,0.0006150061500615006,-0.0007455380676255741,"-54.8%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior495() throws java.io.IOException",15,7,-8,"-53.33%",0.01020408163265306,0.004305043050430504,-0.005899038582222556,"-57.81%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity391() throws java.io.IOException",13,8,-5,"-38.46%",0.008843537414965987,0.004920049200492005,-0.003923488214473982,"-44.37%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity389() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public java.lang.String org.activiti.engine.impl.persistence.entity.ExecutionEntity.parentId",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity386() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity384() throws java.io.IOException",14,7,-7,"-50.0%",0.009523809523809525,0.004305043050430504,-0.0052187664733790206,"-54.8%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity382() throws java.io.IOException",3,0,-3,"-INF%",0.0020408163265306124,0.0,-0.0020408163265306124,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1513() throws java.io.IOException",1,1,0,"0.0%",0.0006802721088435374,0.0006150061500615006,-6.526595878203673e-05,"-9.59%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1526() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.persistence.entity.ExecutionEntity org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectExecutionEntity380() throws java.io.IOException",1,0,-1,"-INF%",0.0006802721088435374,0.0,-0.0006802721088435374,"-INF%"
"public org.activiti.engine.impl.bpmn.behavior.UserTaskActivityBehavior org.activiti.engine.impl.bpmn.behavior.SerializedObjectSupporter.deserializeObjectUserTaskActivityBehavior1529() throws java.io.IOException",1,2,1,"100.0%",0.0006802721088435374,0.0012300123001230013,0.0005497401912794639,"80.81%"
