Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class com.amazonaws.services.simpleemail.AmazonSimpleEmailServiceClient,149,158,9,"6.04%",148,92,-56,"-37.84%",1.0067567567567568,0.7181818181818181,-0.28857493857493866,"-28.66%",1.0,0.41818181818181815,-0.5818181818181818,"-58.18%"
class java.lang.Integer,2,5,3,"150.0%",1,1,0,"0.0%",0.013513513513513514,0.022727272727272728,0.009213759213759214,"68.18%",0.006756756756756757,0.004545454545454545,-0.002211302211302212,"-32.73%"
class com.netflix.simianarmy.client.aws.AWSClient,46,37,-9,"-19.57%",46,37,-9,"-19.57%",0.3108108108108108,0.16818181818181818,-0.14262899262899262,"-45.89%",0.3108108108108108,0.16818181818181818,-0.14262899262899262,"-45.89%"
class java.lang.Class,4,3,-1,"-25.0%",2,3,1,"50.0%",0.02702702702702703,0.013636363636363636,-0.013390663390663393,"-49.55%",0.013513513513513514,0.013636363636363636,0.00012285012285012144,"0.91%"
class java.util.Collections$UnmodifiableCollection,21,5,-16,"-76.19%",1,1,0,"0.0%",0.14189189189189189,0.022727272727272728,-0.11916461916461915,"-83.98%",0.006756756756756757,0.004545454545454545,-0.002211302211302212,"-32.73%"
class java.util.HashSet,9,2,-7,"-77.78%",1,1,0,"0.0%",0.060810810810810814,0.00909090909090909,-0.05171990171990172,"-85.05%",0.006756756756756757,0.004545454545454545,-0.002211302211302212,"-32.73%"
class java.lang.String,177,93,-84,"-47.46%",5,9,4,"80.0%",1.195945945945946,0.42272727272727273,-0.7732186732186733,"-64.65%",0.033783783783783786,0.04090909090909091,0.007125307125307123,"21.09%"
class com.netflix.simianarmy.basic.janitor.BasicJanitorEmailBuilder,10,35,25,"250.0%",1,2,1,"100.0%",0.06756756756756757,0.1590909090909091,0.09152334152334152,"135.45%",0.006756756756756757,0.00909090909090909,0.0023341523341523333,"34.55%"
class com.netflix.simianarmy.aws.janitor.ASGJanitor,36,3,-33,"-91.67%",36,3,-33,"-91.67%",0.24324324324324326,0.013636363636363636,-0.22960687960687962,"-94.39%",0.24324324324324326,0.013636363636363636,-0.22960687960687962,"-94.39%"
class com.amazonaws.auth.DefaultAWSCredentialsProviderChain,4,2,-2,"-50.0%",3,2,-1,"-33.33%",0.02702702702702703,0.00909090909090909,-0.017936117936117938,"-66.36%",0.02027027027027027,0.00909090909090909,-0.011179361179361181,"-55.15%"
class com.netflix.simianarmy.basic.BasicConfiguration,43,47,4,"9.3%",1,1,0,"0.0%",0.2905405405405405,0.21363636363636362,-0.07690417690417689,"-26.47%",0.006756756756756757,0.004545454545454545,-0.002211302211302212,"-32.73%"
class com.netflix.simianarmy.basic.BasicScheduler,5,2,-3,"-60.0%",5,2,-3,"-60.0%",0.033783783783783786,0.00909090909090909,-0.024692874692874695,"-73.09%",0.033783783783783786,0.00909090909090909,-0.024692874692874695,"-73.09%"
class com.netflix.simianarmy.aws.janitor.EBSSnapshotJanitor,25,2,-23,"-92.0%",25,2,-23,"-92.0%",0.16891891891891891,0.00909090909090909,-0.15982800982800982,"-94.62%",0.16891891891891891,0.00909090909090909,-0.15982800982800982,"-94.62%"
class java.util.ArrayList,23,11,-12,"-52.17%",22,11,-11,"-50.0%",0.1554054054054054,0.05,-0.1054054054054054,"-67.83%",0.14864864864864866,0.05,-0.09864864864864865,"-66.36%"
class com.netflix.simianarmy.aws.janitor.InstanceJanitor,3,16,13,"433.33%",3,16,13,"433.33%",0.02027027027027027,0.07272727272727272,0.05245700245700245,"258.79%",0.02027027027027027,0.07272727272727272,0.05245700245700245,"258.79%"
class com.netflix.simianarmy.aws.janitor.LaunchConfigJanitor,16,22,6,"37.5%",16,22,6,"37.5%",0.10810810810810811,0.1,-0.008108108108108109,"-7.5%",0.10810810810810811,0.1,-0.008108108108108109,"-7.5%"
class [Ljava.lang.String;,9,58,49,"544.44%",3,3,0,"0.0%",0.060810810810810814,0.2636363636363636,0.2028255528255528,"333.54%",0.02027027027027027,0.013636363636363636,-0.006633906633906636,"-32.73%"
class com.netflix.simianarmy.aws.AWSResourceType,4,1,-3,"-75.0%",2,1,-1,"-50.0%",0.02702702702702703,0.004545454545454545,-0.02248157248157248,"-83.18%",0.013513513513513514,0.004545454545454545,-0.008968058968058969,"-66.36%"
class java.lang.Boolean,0,4,4,"INF%",0,2,2,"INF%",0.0,0.01818181818181818,0.01818181818181818,"INF%",0.0,0.00909090909090909,0.00909090909090909,"INF%"
class java.util.Collections$UnmodifiableMap,0,3,3,"INF%",0,1,1,"INF%",0.0,0.013636363636363636,0.013636363636363636,"INF%",0.0,0.004545454545454545,0.004545454545454545,"INF%"
