Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.lang.String| org.apache.storm.kafka.spout.SerializableDeserializer| org.apache.storm.kafka.spout.SerializableDeserializer| org.apache.storm.kafka.spout.Subscription)",573,2227,1654,"288.66%",0.05523423944476576,0.1671043745779245,0.11187013513315874,"202.54%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.lang.String| org.apache.storm.kafka.spout.SerializableDeserializer| org.apache.storm.kafka.spout.SerializableDeserializer| [Ljava.lang.String;)",1608,4292,2684,"166.92%",0.1550028918449971,0.3220529751632025,0.16705008331820542,"107.77%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.lang.String| org.apache.storm.kafka.spout.SerializableDeserializer| org.apache.storm.kafka.spout.SerializableDeserializer| java.util.Collection)",19579,4561,-15018,"-76.7%",1.8873144399460189,0.34223756284235013,-1.5450768771036687,"-81.87%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder(java.lang.String| org.apache.storm.kafka.spout.SerializableDeserializer| org.apache.storm.kafka.spout.SerializableDeserializer| java.util.regex.Pattern)",762,553,-209,"-27.43%",0.07345286292654714,0.041494709987243944,-0.031958152939303194,"-43.51%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder()",235,339,104,"44.26%",0.02265278581068055,0.025437082614241765,0.002784296803561216,"12.29%"
"EARLIEST",118,163,45,"38.14%",0.011374590321958743,0.012230809634576423,0.0008562193126176801,"7.53%"
"java.lang.String[1]",19032,15987,-3045,"-16.0%",1.8345864661654134,1.1995948075335785,-0.6349916586318349,"-34.61%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy org.apache.storm.kafka.spout.KafkaSpoutConfig.firstPollOffsetStrategy",885,914,29,"3.28%",0.08530942741469057,0.06858257672394387,-0.016726850690746697,"-19.61%"
"java.lang.String[0]",11,0,-11,"-INF%",0.0010603431656063234,0.0,-0.0010603431656063234,"-INF%"
"java.lang.String[3]",77,1,-76,"-98.7%",0.007422402159244264,7.503564192991671e-05,-0.007347366517314348,"-98.99%"
"java.lang.String[2]",41,1794,1753,"4275.61%",0.003952188162714479,0.13461394162227058,0.1306617534595561,"3306.06%"
"java.lang.String[4]",309,0,-309,"-INF%",0.029786003470213998,0.0,-0.029786003470213998,"-INF%"
"java.lang.String[7]",1,107,106,"10600.0%",9.63948332369385e-05,0.008028813686501088,0.007932418853264149,"8229.09%"
"java.lang.String[6]",1,66,65,"6500.0%",9.63948332369385e-05,0.0049523523673745025,0.004855957534137564,"5037.57%"
"public java.lang.String org.apache.storm.kafka.spout.KafkaSpoutConfig.toString()",675,3523,2848,"421.93%",0.06506651243493349,0.26435056651909655,0.19928405408416305,"306.28%"
"LATEST",1869,4108,2239,"119.8%",0.18016194331983806,0.30824641704809785,0.1280844737282598,"71.09%"
"public static long org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_OFFSET_COMMIT_PERIOD_MS",1,36,35,"3500.0%",9.63948332369385e-05,0.0027012831094770018,0.0026048882762400635,"2702.31%"
"public org.apache.storm.kafka.spout.SerializableDeserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.valueDes",498,939,441,"88.55%",0.04800462695199537,0.0704584677721918,0.02245384082019642,"46.77%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.partitionRefreshPeriodMs",1241,695,-546,"-44.0%",0.11962598804704068,0.052149771141292114,-0.06747621690574857,"-56.41%"
"public org.apache.storm.kafka.spout.KafkaSpoutRetryService org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.retryService",472,561,89,"18.86%",0.04549836128783497,0.042094995122683276,-0.003403366165151696,"-7.48%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setRetry(org.apache.storm.kafka.spout.KafkaSpoutRetryService)",723,227,-496,"-68.6%",0.06969346443030654,0.017033090718091094,-0.05266037371221544,"-75.56%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig()",6750,7694,944,"13.99%",0.6506651243493349,0.5773242290087792,-0.07334089534055566,"-11.27%"
"org.apache.storm.kafka.spout.KafkaSpoutConfig(org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder)",138,813,675,"489.13%",0.013302486986697512,0.06100397688902229,0.04770148990232478,"358.59%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.offsetCommitPeriodMs",813,1003,190,"23.37%",0.078368999421631,0.07526074885570647,-0.0031082505659245363,"-3.97%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",18949,16012,-2937,"-15.5%",1.8265856950067476,1.2014706985818264,-0.6251149964249212,"-34.22%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.build()",562,625,63,"11.21%",0.05417389627915944,0.04689727620619794,-0.0072766200729614955,"-13.43%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig.maxRetries",1058,649,-409,"-38.66%",0.10198573356468094,0.048698131612515946,-0.05328760195216499,"-52.25%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.getOffsetsCommitPeriodMs()",1005,812,-193,"-19.2%",0.0968768074031232,0.06092894124709237,-0.03594786615603083,"-37.11%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.pollTimeoutMs",428,613,185,"43.22%",0.04125698862540968,0.045996848503038944,0.004739859877629267,"11.49%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setRecordTranslator(org.apache.storm.kafka.spout.Func|org.apache.storm.tuple.Fields)",1035,448,-587,"-56.71%",0.09976865240023135,0.03361596758460269,-0.06615268481562867,"-66.31%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setRecordTranslator(org.apache.storm.kafka.spout.Func|org.apache.storm.tuple.Fields|java.lang.String)",981,891,-90,"-9.17%",0.09456333140543667,0.06685675695955579,-0.027706574445880885,"-29.3%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setRecordTranslator(org.apache.storm.kafka.spout.RecordTranslator)",1170,1207,37,"3.16%",0.11278195488721804,0.09056801980940947,-0.02221393507780857,"-19.7%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setOffsetCommitPeriodMs(long)",4316,674,-3642,"-84.38%",0.41604010025062654,0.050574022660763863,-0.36546607758986266,"-87.84%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig.kafkaProps",1014,2332,1318,"129.98%",0.09774436090225563,0.17498311698056576,0.07723875607831013,"79.02%"
"public static long org.apache.storm.kafka.spout.KafkaSpoutConfig.serialVersionUID",1,36,35,"3500.0%",9.63948332369385e-05,0.0027012831094770018,0.0026048882762400635,"2702.31%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setBootstrapServers(java.lang.String)",3762,877,-2885,"-76.69%",0.3626373626373626,0.06580625797253696,-0.29683110466482565,"-81.85%"
"public org.apache.storm.kafka.spout.Subscription org.apache.storm.kafka.spout.KafkaSpoutConfig.subscription",2883,591,-2292,"-79.5%",0.27790630422209367,0.04434606438058077,-0.2335602398415129,"-84.04%"
"public java.lang.Class org.apache.storm.kafka.spout.KafkaSpoutConfig.keyDesClazz",562,833,271,"48.22%",0.05417389627915944,0.06250468972762062,0.008330793448461181,"15.38%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setGroupId(java.lang.String)",599,1487,888,"148.25%",0.057740505108926164,0.11157799954978614,0.05383749444085998,"93.24%"
"public org.apache.storm.kafka.spout.RecordTranslator org.apache.storm.kafka.spout.KafkaSpoutConfig.translator",767,633,-134,"-17.47%",0.07393483709273183,0.047497561341637275,-0.02643727575109455,"-35.76%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setSSLTruststore(java.lang.String|java.lang.String)",839,770,-69,"-8.22%",0.0808752650857914,0.057777444286035866,-0.023097820799755538,"-28.56%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setPartitionRefreshPeriodMs(long)",1206,3921,2715,"225.12%",0.11625216888374783,0.29421475200720343,0.1779625831234556,"153.08%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig.getMaxUncommittedOffsets()",913,1050,137,"15.01%",0.08800848274532486,0.07878742402641255,-0.009221058718912309,"-10.48%"
"public static int org.apache.storm.kafka.spout.KafkaSpoutConfig.DEFAULT_MAX_RETRIES",1,24,23,"2300.0%",9.63948332369385e-05,0.001800855406318001,0.0017044605730810625,"1768.21%"
"public static org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig.builder(java.lang.String|java.util.Collection)",1404,16085,14681,"1045.66%",0.13533834586466165,1.2069483004427104,1.0716099545780486,"791.8%"
"public static org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig.builder(java.lang.String|java.util.regex.Pattern)",44,529,485,"1102.27%",0.004241372662425294,0.03969385458092594,0.035452481918500645,"835.87%"
"public static org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig.builder(java.lang.String|java.lang.String[])",861,2992,2131,"247.5%",0.08299595141700405,0.2245066406543108,0.14151068923730675,"170.5%"
"public java.util.Map org.apache.storm.kafka.spout.KafkaSpoutConfig.getKafkaProps()",2197,1703,-494,"-22.49%",0.21177944862155387,0.12778569820664815,-0.08399375041490573,"-39.66%"
"public java.lang.Class org.apache.storm.kafka.spout.KafkaSpoutConfig.valueDesClazz",1020,675,-345,"-33.82%",0.09832272990167727,0.05064905830269378,-0.047673671598983496,"-48.49%"
"public org.apache.storm.kafka.spout.SerializableDeserializer org.apache.storm.kafka.spout.KafkaSpoutConfig.keyDes",681,1451,770,"113.07%",0.06564488143435512,0.10887671644030915,0.043231835005954025,"65.86%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setMaxRetries(int)",4276,1006,-3270,"-76.47%",0.41218430692114905,0.0754858557814962,-0.33669845113965285,"-81.69%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setFirstPollOffsetStrategy(org.apache.storm.kafka.spout.KafkaSpoutConfig$FirstPollOffsetStrategy)",2897,1527,-1370,"-47.29%",0.2792558318874108,0.11457942522698282,-0.164676406660428,"-58.97%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setProp(java.util.Properties)",214,185,-29,"-13.55%",0.02062849431270484,0.01388159375703459,-0.006746900555670248,"-32.71%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setProp(java.lang.String|java.lang.Object)",10348,663,-9685,"-93.59%",0.9974937343358395,0.04974863059953478,-0.9477451037363047,"-95.01%"
"public org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.setProp(java.util.Map)",369,4299,3930,"1065.04%",0.035569693464430306,0.32257822465671193,0.28700853119228165,"806.89%"
"public int org.apache.storm.kafka.spout.KafkaSpoutConfig.maxUncommittedOffsets",886,1155,269,"30.36%",0.0854058222479275,0.0866661664290538,0.001260344181126291,"1.48%"
"public long org.apache.storm.kafka.spout.KafkaSpoutConfig.getPollTimeoutMs()",500,1814,1314,"262.8%",0.04819741661846925,0.1361146544608689,0.08791723784239966,"182.41%"
"public boolean org.apache.storm.kafka.spout.KafkaSpoutConfig.isConsumerAutoCommitMode()",250,285,35,"14.0%",0.024098708309234624,0.02138515795002626,-0.002713550359208363,"-11.26%"
"public java.lang.Class org.apache.storm.kafka.spout.KafkaSpoutConfig$Builder.valueDesClazz",0,752,752,"INF%",0.0,0.05642680273129737,0.05642680273129737,"INF%"
"public abstract java.lang.String org.apache.storm.kafka.spout.Subscription.getTopicsString()",0,482,482,"INF%",0.0,0.03616717941021985,0.03616717941021985,"INF%"
"public void org.apache.storm.kafka.spout.Subscription.refreshAssignment()",0,592,592,"INF%",0.0,0.04442110002251069,0.04442110002251069,"INF%"
"public static java.lang.Class java.lang.Class.forName(java.lang.String|boolean|java.lang.ClassLoader) throws java.lang.ClassNotFoundException",0,226,226,"INF%",0.0,0.016958055076161178,0.016958055076161178,"INF%"
"public static java.lang.Class java.lang.Class.forName(java.lang.String) throws java.lang.ClassNotFoundException",0,218,218,"INF%",0.0,0.016357769940721842,0.016357769940721842,"INF%"
"java.lang.String[5]",0,1,1,"INF%",0.0,7.503564192991671e-05,7.503564192991671e-05,"INF%"
"java.lang.Object()",0,1,1,"INF%",0.0,7.503564192991671e-05,7.503564192991671e-05,"INF%"
