Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.BLACK",0,22,22,"INF%",0.0,0.0009308623170009309,0.0009308623170009309,"INF%"
"public static void com.badlogic.gdx.graphics.Color.argb8888ToColor(com.badlogic.gdx.graphics.Color|int)",0,753,753,"INF%",0.0,0.03186087839553186,0.03186087839553186,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.FOREST",0,41,41,"INF%",0.0,0.0017347888635017349,0.0017347888635017349,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(com.badlogic.gdx.graphics.Color)",0,5661,5661,"INF%",0.0,0.23952779893373952,0.23952779893373952,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(float)",0,1414,1414,"INF%",0.0,0.05982905982905983,0.05982905982905983,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(float|float|float|float)",0,2247,2247,"INF%",0.0,0.09507489210459508,0.09507489210459508,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.CLEAR",0,23,23,"INF%",0.0,0.0009731742405009731,0.0009731742405009731,"INF%"
"public static void com.badlogic.gdx.graphics.Color.rgb565ToColor(com.badlogic.gdx.graphics.Color|int)",0,2372,2372,"INF%",0.0,0.10036388254210037,0.10036388254210037,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.LIME",0,440,440,"INF%",0.0,0.018617246340018618,0.018617246340018618,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.SLATE",0,92,92,"INF%",0.0,0.0038926969620038925,0.0038926969620038925,"INF%"
"Absolute",0,807,807,"INF%",0.0,0.03414572226453415,0.03414572226453415,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.CORAL",0,103,103,"INF%",0.0,0.004358128120504358,0.004358128120504358,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.OLIVE",0,127,127,"INF%",0.0,0.005373614284505374,0.005373614284505374,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.YELLOW",0,1,1,"INF%",0.0,4.231192350004231e-05,4.231192350004231e-05,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgb565(float|float|float)",0,212,212,"INF%",0.0,0.00897012778200897,0.00897012778200897,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgb565(com.badlogic.gdx.graphics.Color)",0,726,726,"INF%",0.0,0.03071845646103072,0.03071845646103072,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.TAN",0,18,18,"INF%",0.0,0.0007616146230007616,0.0007616146230007616,"INF%"
"public boolean com.badlogic.gdx.graphics.Color.equals(java.lang.Object)",0,3593,3593,"INF%",0.0,0.15202674113565204,0.15202674113565204,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.NAVY",0,97,97,"INF%",0.0,0.004104256579504104,0.004104256579504104,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.MAROON",0,240,240,"INF%",0.0,0.010154861640010155,0.010154861640010155,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.SCARLET",0,29,29,"INF%",0.0,0.001227045781501227,0.001227045781501227,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.cpy()",0,1055,1055,"INF%",0.0,0.04463907929254464,0.04463907929254464,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgba8888(float|float|float|float)",0,239,239,"INF%",0.0,0.010112549716510112,0.010112549716510112,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgba8888(com.badlogic.gdx.graphics.Color)",0,540,540,"INF%",0.0,0.02284843869002285,0.02284843869002285,"INF%"
"public static com.badlogic.gdx.Graphics$DisplayMode com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getDisplayMode()",0,1,1,"INF%",0.0,4.231192350004231e-05,4.231192350004231e-05,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.ORANGE",0,26,26,"INF%",0.0,0.0011001100110011,0.0011001100110011,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.PINK",0,16,16,"INF%",0.0,0.000676990776000677,0.000676990776000677,"INF%"
"public static com.badlogic.gdx.Graphics$DisplayMode[] com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getDisplayModes(com.badlogic.gdx.Graphics$Monitor)",0,1,1,"INF%",0.0,4.231192350004231e-05,4.231192350004231e-05,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.lerp(com.badlogic.gdx.graphics.Color|float)",0,1927,1927,"INF%",0.0,0.08153507658458153,0.08153507658458153,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.lerp(float|float|float|float|float)",0,587,587,"INF%",0.0,0.024837099094524837,0.024837099094524837,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.CYAN",0,22,22,"INF%",0.0,0.0009308623170009309,0.0009308623170009309,"INF%"
"public static int com.badlogic.gdx.graphics.Color.toIntBits(int|int|int|int)",0,252,252,"INF%",0.0,0.010662604722010662,0.010662604722010662,"INF%"
"public int com.badlogic.gdx.graphics.Color.toIntBits()",0,821,821,"INF%",0.0,0.03473808919353474,0.03473808919353474,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.SALMON",0,117,117,"INF%",0.0,0.0049504950495049506,0.0049504950495049506,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.CHARTREUSE",0,124,124,"INF%",0.0,0.005246678514005247,0.005246678514005247,"INF%"
"public static com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.valueOf(java.lang.String)",0,112,112,"INF%",0.0,0.004738935432004739,0.004738935432004739,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.clamp()",0,1284,1284,"INF%",0.0,0.05432850977405433,0.05432850977405433,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.SKY",0,117,117,"INF%",0.0,0.0049504950495049506,0.0049504950495049506,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgb888(float|float|float)",0,267,267,"INF%",0.0,0.011297283574511298,0.011297283574511298,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgb888(com.badlogic.gdx.graphics.Color)",0,3292,3292,"INF%",0.0,0.1392908521621393,0.1392908521621393,"INF%"
