Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setdepth(int)",1400,1235,-165,"-11.79%",0.07118885385945287,0.04976627981947131,-0.02142257403998156,"-30.09%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getdepth()",2740,1039,-1701,"-62.08%",0.1393267568392149,0.04186814958091554,-0.09745860725829936,"-69.95%"
"public boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.disableAudio",1522,1072,-450,"-29.57%",0.0773924539814909,0.04319793681495809,-0.03419451716653281,"-44.18%"
"public boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.initialVisible",1228,2385,1157,"94.22%",0.062442794671005795,0.0961073500967118,0.033664555425706004,"53.91%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setInitialBackgroundColor(com.badlogic.gdx.graphics.Color)",1598,1446,-152,"-9.51%",0.08125699176243263,0.0582688588007737,-0.022988132961658934,"-28.29%"
"public boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.vSyncEnabled",1280,1980,700,"54.69%",0.06508695210007119,0.0797872340425532,0.014700281942482005,"22.59%"
"public com.badlogic.gdx.Files$FileType com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getpreferencesFileType()",2935,2937,2,"0.07%",0.1492423471982101,0.11835106382978723,-0.03089128336842288,"-20.7%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setwindowWidth(int)",3017,893,-2124,"-70.4%",0.15341198006712092,0.03598484848484849,-0.11742713158227244,"-76.54%"
"public com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration$HdpiMode com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.hdpiMode",8103,1522,-6581,"-81.22%",0.41203091630224753,0.06133139909735654,-0.350699517204891,"-85.11%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setdisableAudio(boolean)",1936,1118,-818,"-42.25%",0.09844401505135768,0.04505157962604771,-0.05339243542530997,"-54.24%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.useVsync(boolean)",2061,4339,2278,"110.53%",0.10480016271738025,0.17484687298517085,0.0700467102677906,"66.84%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setgles30ContextMajorVersion(int)",7126,1337,-5789,"-81.24%",0.36235126614461505,0.05387653127014829,-0.30847473487446675,"-85.13%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setFullscreenMode(com.badlogic.gdx.Graphics$DisplayMode)",2118,5749,3631,"171.44%",0.10769856605308654,0.23166505480335267,0.12396648875026613,"115.11%"
"Pixels",5769,1,-5768,"-99.98%",0.293348927082274,4.029658284977434e-05,-0.29330863049942424,"-99.99%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setaudioDeviceBufferCount(int)",10140,1430,-8710,"-85.9%",0.5156106986677514,0.057624113475177305,-0.4579865851925741,"-88.82%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowPosition(int|int)",4973,1349,-3624,"-72.87%",0.2528729787450422,0.05436009026434559,-0.19851288848069665,"-78.5%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.disableAudio(boolean)",1590,1102,-488,"-30.69%",0.08085019831180718,0.04440683430045132,-0.03644336401135585,"-45.08%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.audioDeviceBufferCount",1208,632,-576,"-47.68%",0.06142581104444218,0.025467440361057383,-0.0359583706833848,"-58.54%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getwindowY()",2773,1532,-1241,"-44.75%",0.14100477982304485,0.06173436492585429,-0.07927041489719056,"-56.22%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getwindowX()",2305,815,-1490,"-64.64%",0.11720736296145633,0.03284171502256609,-0.08436564793889023,"-71.98%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.depth",1372,855,-517,"-37.68%",0.0697650767822638,0.03445357833655706,-0.035311498445706746,"-50.61%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.r",1272,1075,-197,"-15.49%",0.06468015864944575,0.04331882656350741,-0.021361332085938337,"-33.03%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.g",1352,3024,1672,"123.67%",0.0687480931557002,0.1218568665377176,0.0531087733820174,"77.25%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.b",2309,2424,115,"4.98%",0.11741075968676905,0.097678916827853,-0.01973184285891605,"-16.81%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.a",1599,1411,-188,"-11.76%",0.08130784094376081,0.056858478401031594,-0.024449362542729218,"-30.07%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.gles30ContextMajorVersion",928,848,-80,"-8.62%",0.047188040272551614,0.03417150225660864,-0.013016538015942977,"-27.58%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.windowWidth",1768,638,-1130,"-63.91%",0.08990135258822333,0.025709219858156027,-0.06419213273006731,"-71.4%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setAudioConfig(int|int|int)",9046,956,-8090,"-89.43%",0.45998169429472185,0.038523533204384265,-0.42145816109033757,"-91.62%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.windowX",2984,654,-2330,"-78.08%",0.15173395708329096,0.026353965183752416,-0.12537999189953855,"-82.63%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setResizable(boolean)",2201,1526,-675,"-30.67%",0.11191904810332554,0.061492585428755644,-0.05042646267456989,"-45.06%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.windowY",970,1237,267,"27.53%",0.0493237058883352,0.049846872985170855,0.0005231670968356555,"1.06%"
"com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration()",32746,24188,-8558,"-26.13%",1.6651072917726024,0.9746937459703418,-0.6904135458022607,"-41.46%"
"public boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.windowDecorated",1679,1087,-592,"-35.26%",0.08537577545001525,0.04380238555770471,-0.04157338989231054,"-48.69%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setgles30ContextMinorVersion(int)",5860,791,-5069,"-86.5%",0.2979762025831384,0.031874597034171503,-0.2661016055489669,"-89.3%"
"public java.lang.String com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getpreferencesDirectory()",25828,813,-25015,"-96.85%",1.313332655344249,0.03276112185686654,-1.2805715334873824,"-97.51%"
"public com.badlogic.gdx.backends.lwjgl3.Lwjgl3Graphics$Lwjgl3DisplayMode com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.fullscreenMode",1562,710,-852,"-54.55%",0.07942642123461813,0.028610573823339782,-0.05081584741127834,"-63.98%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setaudioDeviceBufferSize(int)",2201,828,-1373,"-62.38%",0.11191904810332554,0.033365570599613155,-0.07855347750371239,"-70.19%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.samples",1563,1291,-272,"-17.4%",0.07947727041594631,0.05202288845905867,-0.02745438195688764,"-34.54%"
"public boolean com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.useGL30",1428,837,-591,"-41.39%",0.07261263093664191,0.033728239845261125,-0.03888439109138079,"-53.55%"
"public void com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.setWindowListener(com.badlogic.gdx.backends.lwjgl3.Lwjgl3WindowListener)",1108,689,-419,"-37.82%",0.05634089291162412,0.02776434558349452,-0.0285765473281296,"-50.72%"
"public int com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration.getgles30ContextMajorVersion()",1420,1565,145,"10.21%",0.07220583748601647,0.06306415215989684,-0.009141685326119628,"-12.66%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.GREEN",0,166,166,"INF%",0.0,0.00668923275306254,0.00668923275306254,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.PURPLE",0,15,15,"INF%",0.0,0.0006044487427466151,0.0006044487427466151,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.WHITE",0,38,38,"INF%",0.0,0.0015312701482914249,0.0015312701482914249,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.DARK_GRAY",0,131,131,"INF%",0.0,0.0052788523533204386,0.0052788523533204386,"INF%"
"public static int com.badlogic.gdx.graphics.Color.argb8888(float|float|float|float)",0,269,269,"INF%",0.0,0.010839780786589297,0.010839780786589297,"INF%"
"public static int com.badlogic.gdx.graphics.Color.argb8888(com.badlogic.gdx.graphics.Color)",0,1912,1912,"INF%",0.0,0.07704706640876853,0.07704706640876853,"INF%"
"public static int com.badlogic.gdx.graphics.Color.alpha(float)",0,216,216,"INF%",0.0,0.008704061895551257,0.008704061895551257,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.BROWN",0,1768,1768,"INF%",0.0,0.07124435847840103,0.07124435847840103,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.MAGENTA",0,5,5,"INF%",0.0,0.00020148291424887168,0.00020148291424887168,"INF%"
"public static void com.badlogic.gdx.graphics.Color.rgba4444ToColor(com.badlogic.gdx.graphics.Color|int)",0,1434,1434,"INF%",0.0,0.0577852998065764,0.0577852998065764,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.FIREBRICK",0,423,423,"INF%",0.0,0.017045454545454544,0.017045454545454544,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.VIOLET",0,70,70,"INF%",0.0,0.002820760799484204,0.002820760799484204,"INF%"
"Classpath",0,26,26,"INF%",0.0,0.0010477111540941329,0.0010477111540941329,"INF%"
"public static float com.badlogic.gdx.graphics.Color.toFloatBits(int|int|int|int)",0,267,267,"INF%",0.0,0.01075918762088975,0.01075918762088975,"INF%"
"public static float com.badlogic.gdx.graphics.Color.toFloatBits(float|float|float|float)",0,265,265,"INF%",0.0,0.0106785944551902,0.0106785944551902,"INF%"
"public float com.badlogic.gdx.graphics.Color.toFloatBits()",0,918,918,"INF%",0.0,0.03699226305609284,0.03699226305609284,"INF%"
"public float com.badlogic.gdx.graphics.Color.g",0,439,439,"INF%",0.0,0.017690199871050936,0.017690199871050936,"INF%"
"public float com.badlogic.gdx.graphics.Color.a",0,921,921,"INF%",0.0,0.03711315280464217,0.03711315280464217,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.sub(float|float|float|float)",0,1199,1199,"INF%",0.0,0.04831560283687943,0.04831560283687943,"INF%"
"public static void com.badlogic.gdx.graphics.Color.rgba8888ToColor(com.badlogic.gdx.graphics.Color|int)",0,496,496,"INF%",0.0,0.019987105093488073,0.019987105093488073,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.sub(com.badlogic.gdx.graphics.Color)",0,2491,2491,"INF%",0.0,0.10037878787878787,0.10037878787878787,"INF%"
"public float com.badlogic.gdx.graphics.Color.b",0,807,807,"INF%",0.0,0.03251934235976789,0.03251934235976789,"INF%"
"public static void com.badlogic.gdx.graphics.Color.rgb888ToColor(com.badlogic.gdx.graphics.Color|int)",0,988,988,"INF%",0.0,0.03981302385557705,0.03981302385557705,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.TEAL",0,138,138,"INF%",0.0,0.005560928433268859,0.005560928433268859,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.RED",0,7,7,"INF%",0.0,0.00028207607994842036,0.00028207607994842036,"INF%"
"public float com.badlogic.gdx.graphics.Color.r",0,724,724,"INF%",0.0,0.029174725983236623,0.029174725983236623,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.ROYAL",0,2562,2562,"INF%",0.0,0.10323984526112186,0.10323984526112186,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.premultiplyAlpha()",0,774,774,"INF%",0.0,0.031189555125725337,0.031189555125725337,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.BLUE",0,3,3,"INF%",0.0,0.00012088974854932302,0.00012088974854932302,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgba4444(float|float|float|float)",0,292,292,"INF%",0.0,0.011766602192134107,0.011766602192134107,"INF%"
"public static int com.badlogic.gdx.graphics.Color.rgba4444(com.badlogic.gdx.graphics.Color)",0,686,686,"INF%",0.0,0.027643455834945197,0.027643455834945197,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.GOLD",0,39,39,"INF%",0.0,0.0015715667311411992,0.0015715667311411992,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.add(float|float|float|float)",0,2865,2865,"INF%",0.0,0.11544970986460348,0.11544970986460348,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.add(com.badlogic.gdx.graphics.Color)",0,1678,1678,"INF%",0.0,0.06761766602192135,0.06761766602192135,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.GRAY",0,1132,1132,"INF%",0.0,0.04561573178594455,0.04561573178594455,"INF%"
"public static int com.badlogic.gdx.graphics.Color.luminanceAlpha(float|float)",0,284,284,"INF%",0.0,0.011444229529335912,0.011444229529335912,"INF%"
"External",0,593,593,"INF%",0.0,0.023895873629916183,0.023895873629916183,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.GOLDENROD",0,97,97,"INF%",0.0,0.003908768536428111,0.003908768536428111,"INF%"
"Local",0,102,102,"INF%",0.0,0.004110251450676982,0.004110251450676982,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.LIGHT_GRAY",0,278,278,"INF%",0.0,0.011202450032237266,0.011202450032237266,"INF%"
"com.badlogic.gdx.graphics.Color(int)",0,5521,5521,"INF%",0.0,0.22247743391360414,0.22247743391360414,"INF%"
"com.badlogic.gdx.graphics.Color(com.badlogic.gdx.graphics.Color)",0,7083,7083,"INF%",0.0,0.28542069632495165,0.28542069632495165,"INF%"
"com.badlogic.gdx.graphics.Color(float| float| float| float)",0,3276,3276,"INF%",0.0,0.13201160541586074,0.13201160541586074,"INF%"
"com.badlogic.gdx.graphics.Color()",0,87,87,"INF%",0.0,0.0035058027079303677,0.0035058027079303677,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.set(float|float|float|float)",0,2374,2374,"INF%",0.0,0.09566408768536429,0.09566408768536429,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.set(com.badlogic.gdx.graphics.Color)",0,1582,1582,"INF%",0.0,0.06374919406834301,0.06374919406834301,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.set(int)",0,1165,1165,"INF%",0.0,0.04694551901998711,0.04694551901998711,"INF%"
"public java.lang.String com.badlogic.gdx.graphics.Color.toString()",0,2129,2129,"INF%",0.0,0.08579142488716957,0.08579142488716957,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.BLACK",0,325,325,"INF%",0.0,0.01309638942617666,0.01309638942617666,"INF%"
"public static void com.badlogic.gdx.graphics.Color.argb8888ToColor(com.badlogic.gdx.graphics.Color|int)",0,1459,1459,"INF%",0.0,0.058792714377820764,0.058792714377820764,"INF%"
"public static final com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.FOREST",0,313,313,"INF%",0.0,0.012612830431979367,0.012612830431979367,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(com.badlogic.gdx.graphics.Color)",0,1626,1626,"INF%",0.0,0.06552224371373308,0.06552224371373308,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(float)",0,1393,1393,"INF%",0.0,0.05613313990973565,0.05613313990973565,"INF%"
"public com.badlogic.gdx.graphics.Color com.badlogic.gdx.graphics.Color.mul(float|float|float|float)",0,1100,1100,"INF%",0.0,0.044326241134751775,0.044326241134751775,"INF%"
