Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public boolean org.antlr.v4.codegen.target.Python3Target.wantsBaseVisitor()",502,942,440,"87.65%",0.22232063773250665,0.44517958412098296,0.2228589463884763,"100.24%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String|boolean)",1182,1304,122,"10.32%",0.5234720992028343,0.6162570888468809,0.09278498964404658,"17.72%"
"public java.lang.String org.antlr.v4.codegen.Target.getTargetStringLiteralFromString(java.lang.String)",640,451,-189,"-29.53%",0.283436669619132,0.21313799621928167,-0.07029867339985033,"-24.8%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitSetLabel(java.lang.String)",1330,472,-858,"-64.51%",0.5890168290522586,0.22306238185255198,-0.3659544471997066,"-62.13%"
"public java.lang.String[] org.antlr.v4.codegen.Target.getTokenTypesAsTargetLabels(org.antlr.v4.tool.Grammar|int[])",644,473,-171,"-26.55%",0.28520814880425155,0.22353497164461247,-0.061673177159639075,"-21.62%"
"public int org.antlr.v4.codegen.Target.getInlineTestSetWordSize()",3901,448,-3453,"-88.52%",1.7276350752878653,0.21172022684310018,-1.515914848444765,"-87.75%"
"org.antlr.v4.codegen.target.Python3Target(org.antlr.v4.codegen.CodeGenerator)",2730,2455,-275,"-10.07%",1.20903454384411,1.1602079395085065,-0.048826604335603374,"-4.04%"
"public boolean org.antlr.v4.codegen.Target.templatesExist()",729,974,245,"33.61%",0.3228520814880425,0.4603024574669187,0.13745037597887622,"42.57%"
"public java.lang.String org.antlr.v4.codegen.target.Python3Target.getVersion()",777,761,-16,"-2.06%",0.3441098317094774,0.359640831758034,0.01553100004855662,"4.51%"
"public java.lang.String org.antlr.v4.codegen.Target.getElementName(java.lang.String)",123,108,-15,"-12.2%",0.05447298494242692,0.05103969754253308,-0.0034332873998938404,"-6.3%"
