Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public java.lang.String org.antlr.v4.codegen.Target.getLoopLabel(org.antlr.v4.tool.ast.GrammarAST)",172,80,-92,"-53.49%",0.03387160299330445,0.04179728317659352,0.007925680183289069,"23.4%"
"java.lang.String[5]",646,49,-597,"-92.41%",0.12721543914927136,0.025600835945663532,-0.10161460320360782,"-79.88%"
"public void org.antlr.v4.codegen.Target.genFile(org.antlr.v4.tool.Grammar|org.stringtemplate.v4.ST|java.lang.String)",179,76,-103,"-57.54%",0.03525009846396219,0.03970741901776385,0.004457320553801658,"12.64%"
"java.lang.String[3]",2704,0,-2704,"-INF%",0.5324931075226467,0.0,-0.5324931075226467,"-INF%"
"java.lang.String[2]",2,0,-2,"-INF%",0.00039385584875935406,0.0,-0.00039385584875935406,"-INF%"
"java.lang.String[1]",3,0,-3,"-INF%",0.0005907837731390311,0.0,-0.0005907837731390311,"-INF%"
"java.lang.String[0]",1,2,1,"100.0%",0.00019692792437967703,0.0010449320794148381,0.0008480041550351611,"430.62%"
"public java.lang.String org.antlr.v4.codegen.target.Python2Target.getVersion()",2039,353,-1686,"-82.69%",0.4015360378101615,0.18443051201671892,-0.21710552579344258,"-54.07%"
"public java.lang.String org.antlr.v4.codegen.Target.encodeIntAsCharEscape(int)",3743,964,-2779,"-74.25%",0.7371012209531311,0.5036572622779519,-0.2334439586751792,"-31.67%"
"public org.antlr.v4.codegen.CodeGenerator org.antlr.v4.codegen.Target.getCodeGenerator()",1055,204,-851,"-80.66%",0.20775896022055929,0.10658307210031348,-0.1011758881202458,"-48.7%"
"java.lang.String[8]",32,0,-32,"-INF%",0.006301693580149665,0.0,-0.006301693580149665,"-INF%"
"public boolean org.antlr.v4.codegen.target.Python2Target.supportsOverloadedMethods()",636,217,-419,"-65.88%",0.1252461599054746,0.11337513061650993,-0.011871029288964677,"-9.48%"
"java.lang.String[6]",4,0,-4,"-INF%",0.0007877116975187081,0.0,-0.0007877116975187081,"-INF%"
"public java.lang.String org.antlr.v4.codegen.Target.getImplicitSetLabel(java.lang.String)",238,669,431,"181.09%",0.046868846002363136,0.3495297805642633,0.3026609345619002,"645.76%"
"public boolean org.antlr.v4.codegen.Target.templatesExist()",1595,192,-1403,"-87.96%",0.3141000393855849,0.10031347962382445,-0.21378655976176045,"-68.06%"
"public static java.lang.String[] org.antlr.v4.codegen.target.Python2Target.python2Keywords",1238,118,-1120,"-90.47%",0.24379677038204017,0.06165099268547544,-0.18214577769656473,"-74.71%"
