Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[Ljava.lang.reflect.GenericDeclaration;,3,0,-3,"-INF%",1,0,-1,"-INF%",0.00012375727073965596,0.0,-0.00012375727073965596,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,22,144,122,"554.55%",6,5,-1,"-16.67%",0.000907553318757477,0.006337191391981693,0.005429638073224215,"598.27%",0.0002475145414793119,0.0002200413677771421,-2.7473173702169808e-05,"-11.1%"
class [[[[[Ljava.util.concurrent.ExecutorService;,24,10,-14,"-58.33%",3,4,1,"33.33%",0.0009900581659172476,0.0004400827355542842,-0.0005499754303629634,"-55.55%",0.00012375727073965596,0.00017603309422171368,5.227582348205773e-05,"42.24%"
class [Lorg.junit.rules.TestRule;,55,3,-52,"-94.55%",12,3,-9,"-75.0%",0.0022688832968936925,0.00013202482066628526,-0.0021368584762274075,"-94.18%",0.0004950290829586238,0.00013202482066628526,-0.00036300426229233856,"-73.33%"
class [[[[[D,11,0,-11,"-INF%",4,0,-4,"-INF%",0.0004537766593787385,0.0,-0.0004537766593787385,"-INF%",0.00016500969431954127,0.0,-0.00016500969431954127,"-INF%"
class java.lang.Boolean,3422,1821,-1601,"-46.79%",2,2,0,"0.0%",0.14116579349036756,0.08013906614443515,-0.06102672734593241,"-43.23%",8.250484715977063e-05,8.801654711085684e-05,5.511699951086209e-06,"6.68%"
class [[S,7,72,65,"928.57%",7,9,2,"28.57%",0.00028876696505919725,0.0031685956959908463,0.002879828730931649,"997.28%",0.00028876696505919725,0.0003960744619988558,0.00010730749693965854,"37.16%"
class [[D,248,134,-114,"-45.97%",11,9,-2,"-18.18%",0.01023060104781156,0.005897108656427408,-0.004333492391384151,"-42.36%",0.0004537766593787385,0.0003960744619988558,-5.77021973798827e-05,"-12.72%"
class [Ljava.lang.Class;,40,38,-2,"-5.0%",4,3,-1,"-25.0%",0.0016500969431954128,0.00167231439510628,2.2217451910867174e-05,"1.35%",0.00016500969431954127,0.00013202482066628526,-3.2984873653256e-05,"-19.99%"
class [[Ljava.lang.reflect.GenericDeclaration;,448,0,-448,"-INF%",1,0,-1,"-INF%",0.018481085763788624,0.0,-0.018481085763788624,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [[[[F,16,1,-15,"-93.75%",3,1,-2,"-66.67%",0.0006600387772781651,4.400827355542842e-05,-0.0006160305037227366,"-93.33%",0.00012375727073965596,4.400827355542842e-05,-7.974899718422753e-05,"-64.44%"
class [[[Lorg.junit.rules.TestRule;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%"
class [Ljava.lang.Object;,17,7,-10,"-58.82%",13,6,-7,"-53.85%",0.0007012912008580504,0.00030805791488799895,-0.00039323328597005145,"-56.07%",0.0005362815065385092,0.0002640496413325705,-0.00027223186520593864,"-50.76%"
class [[[[[[[[I,4,0,-4,"-INF%",4,0,-4,"-INF%",0.00016500969431954127,0.0,-0.00016500969431954127,"-INF%",0.00016500969431954127,0.0,-0.00016500969431954127,"-INF%"
class [[I,291,56,-235,"-80.76%",5,9,4,"80.0%",0.012004455261746627,0.0024644633191039916,-0.009539991942642635,"-79.47%",0.0002062621178994266,0.0003960744619988558,0.00018981234409942919,"92.02%"
class java.lang.String,5250,5039,-211,"-4.02%",12,12,0,"0.0%",0.21657522379439792,0.22175769044580382,0.005182466651405898,"2.39%",0.0004950290829586238,0.000528099282665141,3.3070199706517226e-05,"6.68%"
class [[C,32,29,-3,"-9.38%",6,8,2,"33.33%",0.0013200775545563301,0.0012762399331074242,-4.383762144890592e-05,"-3.32%",0.0002475145414793119,0.00035206618844342737,0.00010455164696411545,"42.24%"
class [Ljava.lang.CharSequence;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%"
class [[[Ljava.lang.Iterable;,2,2,0,"0.0%",1,1,0,"0.0%",8.250484715977063e-05,8.801654711085684e-05,5.511699951086209e-06,"6.68%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,13,0,-13,"-INF%",3,0,-3,"-INF%",0.0005362815065385092,0.0,-0.0005362815065385092,"-INF%",0.00012375727073965596,0.0,-0.00012375727073965596,"-INF%"
class [[[[[[[D,2,0,-2,"-INF%",1,0,-1,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [[B,49,28,-21,"-42.86%",14,7,-7,"-50.0%",0.0020213687554143807,0.0012322316595519958,-0.000789137095862385,"-39.04%",0.0005775339301183945,0.00030805791488799895,-0.00026947601523039555,"-46.66%"
class [[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,3,1,-2,"-66.67%",1,1,0,"0.0%",0.00012375727073965596,4.400827355542842e-05,-7.974899718422753e-05,"-64.44%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class java.util.HashSet,9691,13818,4127,"42.59%",778,367,-411,"-52.83%",0.39977723691266864,0.60810632398891,0.20832908707624131,"52.11%",0.032094385545150775,0.01615103639484223,-0.015943349150308546,"-49.68%"
class org.apache.lucene.util.LuceneTestCase$1,79,1419,1340,"1696.2%",1,1,0,"0.0%",0.00325894146281094,0.06244774017515293,0.05918879871234199,"1816.2%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [[[[[[D,5,0,-5,"-INF%",1,0,-1,"-INF%",0.0002062621178994266,0.0,-0.0002062621178994266,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [[[[Ljava.util.concurrent.ExecutorService;,73,25,-48,"-65.75%",3,7,4,"133.33%",0.0030114269213316284,0.0011002068388857105,-0.0019112200824459179,"-63.47%",0.00012375727073965596,0.00030805791488799895,0.000184300644148343,"148.92%"
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [D,2187,6447,4260,"194.79%",41,38,-3,"-7.32%",0.09021905036920919,0.28372133961184703,0.19350228924263785,"214.48%",0.001691349366775298,0.00167231439510628,-1.9034971669018054e-05,"-1.13%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,4,40,36,"900.0%",3,6,3,"100.0%",0.00016500969431954127,0.0017603309422171368,0.0015953212478975955,"966.8%",0.00012375727073965596,0.0002640496413325705,0.00014029237059291457,"113.36%"
class [[Ljava.lang.reflect.Type;,15,0,-15,"-INF%",3,0,-3,"-INF%",0.0006187863536982797,0.0,-0.0006187863536982797,"-INF%",0.00012375727073965596,0.0,-0.00012375727073965596,"-INF%"
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,78,200,122,"156.41%",6,6,0,"0.0%",0.0032176890392310547,0.008801654711085684,0.005583965671854629,"173.54%",0.0002475145414793119,0.0002640496413325705,1.6535099853258613e-05,"6.68%"
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,82,75,"1071.43%",4,5,1,"25.0%",0.00028876696505919725,0.0036086784315451305,0.0033199114664859333,"1149.69%",0.00016500969431954127,0.0002200413677771421,5.503167345760084e-05,"33.35%"
class [B,3549,3646,97,"2.73%",287,195,-92,"-32.06%",0.146404851285013,0.160454165383092,0.014049314098079024,"9.6%",0.011839445567427087,0.008581613343308541,-0.0032578322241185453,"-27.52%"
class [[[I,66,44,-22,"-33.33%",5,7,2,"40.0%",0.002722659956272431,0.0019363640364388505,-0.0007862959198335806,"-28.88%",0.0002062621178994266,0.00030805791488799895,0.00010179579698857234,"49.35%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,245,7003,6758,"2758.37%",6,5,-1,"-16.67%",0.010106843777071902,0.3081899397086652,0.2980830959315933,"2949.32%",0.0002475145414793119,0.0002200413677771421,-2.7473173702169808e-05,"-11.1%"
class [[[[D,50,3,-47,"-94.0%",7,3,-4,"-57.14%",0.0020626211789942657,0.00013202482066628526,-0.0019305963583279805,"-93.6%",0.00028876696505919725,0.00013202482066628526,-0.00015674214439291199,"-54.28%"
class [[[[[F,1,0,-1,"-INF%",1,0,-1,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%",4.1252423579885316e-05,0.0,-4.1252423579885316e-05,"-INF%"
class [[[[[[Ljava.util.concurrent.ExecutorService;,1,5,4,"400.0%",1,2,1,"100.0%",4.1252423579885316e-05,0.0002200413677771421,0.0001787889441972568,"433.4%",4.1252423579885316e-05,8.801654711085684e-05,4.6764123530971525e-05,"113.36%"
class [[[[Ljava.lang.reflect.Type;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%"
class java.util.ArrayList$SubList,3014,495,-2519,"-83.58%",387,373,-14,"-3.62%",0.12433480466977435,0.021784095409937067,-0.10255070925983728,"-82.48%",0.015964687925415617,0.0164150860361748,0.00045039811075918423,"2.82%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,290,209,-81,"-27.93%",1,3,2,"200.0%",0.011963202838166742,0.00919772917308454,-0.002765473665082202,"-23.12%",4.1252423579885316e-05,0.00013202482066628526,9.077239708639995e-05,"220.04%"
class [Ljava.util.Locale;,3839,189,-3650,"-95.08%",7,8,1,"14.29%",0.15836805412317972,0.008317563701975972,-0.15005049042120375,"-94.75%",0.00028876696505919725,0.00035206618844342737,6.329922338423012e-05,"21.92%"
class [F,1452,1306,-146,"-10.06%",86,37,-49,"-56.98%",0.05989851903799348,0.057474805263389515,-0.0024237137746039653,"-4.05%",0.0035477084278701374,0.0016283061215508516,-0.0019194023063192859,"-54.1%"
class [[[J,89,80,-9,"-10.11%",10,3,-7,"-70.0%",0.0036714656986097933,0.0035206618844342737,-0.00015080381417551967,"-4.11%",0.0004125242357988532,0.00013202482066628526,-0.00028049941513256794,"-68.0%"
class [Lorg.elasticsearch.test.ESTestCase;,29,61,32,"110.34%",29,41,12,"41.38%",0.0011963202838166742,0.0026845046868811335,0.0014881844030644592,"124.4%",0.0011963202838166742,0.0018043392157725653,0.000608018931955891,"50.82%"
class [[[[Ljava.util.Locale;,3,0,-3,"-INF%",2,0,-2,"-INF%",0.00012375727073965596,0.0,-0.00012375727073965596,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%"
class org.elasticsearch.index.analysis.KuromojiAnalysisTests,23611,22525,-1086,"-4.6%",23611,22525,-1086,"-4.6%",0.9740109731446722,0.9912863618360251,0.017275388691352922,"1.77%",0.9740109731446722,0.9912863618360251,0.017275388691352922,"1.77%"
class [[[[J,19,27,8,"42.11%",6,5,-1,"-16.67%",0.0007837960480178211,0.0011882233859965674,0.0004044273379787463,"51.6%",0.0002475145414793119,0.0002200413677771421,-2.7473173702169808e-05,"-11.1%"
class [[[B,12,5,-7,"-58.33%",7,3,-4,"-57.14%",0.0004950290829586238,0.0002200413677771421,-0.0002749877151814817,"-55.55%",0.00028876696505919725,0.00013202482066628526,-0.00015674214439291199,"-54.28%"
class [[[[B,4,2,-2,"-50.0%",3,2,-1,"-33.33%",0.00016500969431954127,8.801654711085684e-05,-7.699314720868442e-05,"-46.66%",0.00012375727073965596,8.801654711085684e-05,-3.5740723628799114e-05,"-28.88%"
class java.util.ArrayList,1,1,0,"0.0%",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [Ljava.io.Serializable;,2,5148,5146,"257300.0%",2,4,2,"100.0%",8.250484715977063e-05,0.2265545922633455,0.22647208741618574,"274495.49%",8.250484715977063e-05,0.00017603309422171368,9.352824706194305e-05,"113.36%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,49,6,-43,"-87.76%",9,5,-4,"-44.44%",0.0020213687554143807,0.0002640496413325705,-0.0017573191140818102,"-86.94%",0.00037127181221896787,0.0002200413677771421,-0.00015123044444182576,"-40.73%"
class [[Ljava.lang.Iterable;,106,10,-96,"-90.57%",3,5,2,"66.67%",0.004372756899467844,0.0004400827355542842,-0.00393267416391356,"-89.94%",0.00012375727073965596,0.0002200413677771421,9.628409703748615e-05,"77.8%"
class [Ljava.util.Set;,46,148,102,"221.74%",3,1,-2,"-66.67%",0.0018976114846747246,0.006513224486203406,0.004615613001528682,"243.23%",0.00012375727073965596,4.400827355542842e-05,-7.974899718422753e-05,"-64.44%"
class [[[Ljava.util.Locale;,40,5,-35,"-87.5%",3,4,1,"33.33%",0.0016500969431954128,0.0002200413677771421,-0.0014300555754182707,"-86.66%",0.00012375727073965596,0.00017603309422171368,5.227582348205773e-05,"42.24%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [Ljava.util.concurrent.ExecutorService;,1191,1282,91,"7.64%",2,2,0,"0.0%",0.049131636483643416,0.05641860669805924,0.007286970214415822,"14.83%",8.250484715977063e-05,8.801654711085684e-05,5.511699951086209e-06,"6.68%"
class [[[F,33,3,-30,"-90.91%",5,2,-3,"-60.0%",0.0013613299781362156,0.00013202482066628526,-0.0012293051574699303,"-90.3%",0.0002062621178994266,8.801654711085684e-05,-0.00011824557078856976,"-57.33%"
class [[Ljava.util.Locale;,189,36,-153,"-80.95%",7,6,-1,"-14.29%",0.007796708056598325,0.0015842978479954231,-0.006212410208602902,"-79.68%",0.00028876696505919725,0.0002640496413325705,-2.4717323726626723e-05,"-8.56%"
class [Ljava.lang.Iterable;,230,28,-202,"-87.83%",4,11,7,"175.0%",0.009488057423373624,0.0012322316595519958,-0.008255825763821629,"-87.01%",0.00016500969431954127,0.00048409100910971263,0.0003190813147901714,"193.37%"
class [[Lorg.junit.rules.TestRule;,10,0,-10,"-INF%",2,0,-2,"-INF%",0.0004125242357988532,0.0,-0.0004125242357988532,"-INF%",8.250484715977063e-05,0.0,-8.250484715977063e-05,"-INF%"
class [Ljava.lang.String;,2057,449,-1608,"-78.17%",35,56,21,"60.0%",0.08485623530382409,0.019759714826387362,-0.06509652047743673,"-76.71%",0.0014438348252959862,0.0024644633191039916,0.0010206284938080053,"70.69%"
class [Lorg.junit.rules.RuleChain;,194,140,-54,"-27.84%",59,137,78,"132.2%",0.008002970174497751,0.006161158297759979,-0.0018418118767377723,"-23.01%",0.002433892991213234,0.006029133477093693,0.0035952404858804595,"147.72%"
class [[[Ljava.util.concurrent.ExecutorService;,149,84,-65,"-43.62%",4,8,4,"100.0%",0.006146611113402913,0.0036966949786559873,-0.0024499161347469253,"-39.86%",0.00016500969431954127,0.00035206618844342737,0.0001870564941238861,"113.36%"
class [I,5259,4125,-1134,"-21.56%",45,275,230,"511.11%",0.21694649560661688,0.18153412841614225,-0.035412367190474636,"-16.32%",0.0018563590610948394,0.012102275227742815,0.010245916166647976,"551.94%"
class [[[D,103,33,-70,"-67.96%",11,4,-7,"-63.64%",0.004248999628728187,0.0014522730273291379,-0.0027967266013990497,"-65.82%",0.0004537766593787385,0.00017603309422171368,-0.0002777435651570248,"-61.21%"
class java.lang.Class,992,473,-519,"-52.32%",24,24,0,"0.0%",0.04092240419124624,0.020815913391717643,-0.020106490799528594,"-49.13%",0.0009900581659172476,0.001056198565330282,6.614039941303445e-05,"6.68%"
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,1,11,10,"1000.0%",1,3,2,"200.0%",4.1252423579885316e-05,0.00048409100910971263,0.0004428385855298273,"1073.49%",4.1252423579885316e-05,0.00013202482066628526,9.077239708639995e-05,"220.04%"
class [[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,62,19,-43,"-69.35%",4,1,-3,"-75.0%",0.00255765026195289,0.00083615719755314,-0.0017214930643997498,"-67.31%",0.00016500969431954127,4.400827355542842e-05,-0.00012100142076411284,"-73.33%"
class java.util.Locale,17106,583,-16523,"-96.59%",26,25,-1,"-3.85%",0.7056639577575182,0.02565682348281477,-0.6800071342747035,"-96.36%",0.0010725630130770183,0.0011002068388857105,2.76438258086922e-05,"2.58%"
class org.junit.rules.RuleChain,15362,44180,28818,"187.59%",13159,27011,13852,"105.27%",0.6337197310341982,1.9442855256788276,1.3105657946446294,"206.81%",0.5428406418877109,1.1887074770056771,0.6458668351179663,"118.98%"
class [Ljava.lang.reflect.GenericDeclaration;,280,2,-278,"-99.29%",1,1,0,"0.0%",0.01155067860236789,8.801654711085684e-05,-0.011462662055257034,"-99.24%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [[F,106,25,-81,"-76.42%",7,10,3,"42.86%",0.004372756899467844,0.0011002068388857105,-0.003272550060582134,"-74.84%",0.00028876696505919725,0.0004400827355542842,0.00015131577049508696,"52.4%"
class [[[[I,341,28,-313,"-91.79%",3,5,2,"66.67%",0.014067076440740893,0.0012322316595519958,-0.012834844781188896,"-91.24%",0.00012375727073965596,0.0002200413677771421,9.628409703748615e-05,"77.8%"
class [[[[[[I,128,0,-128,"-INF%",7,0,-7,"-INF%",0.0052803102182253205,0.0,-0.0052803102182253205,"-INF%",0.00028876696505919725,0.0,-0.00028876696505919725,"-INF%"
class [Ljava.util.List;,166,144,-22,"-13.25%",3,4,1,"33.33%",0.006847902314260963,0.006337191391981693,-0.0005107109222792705,"-7.46%",0.00012375727073965596,0.00017603309422171368,5.227582348205773e-05,"42.24%"
class [[Ljava.util.Set;,14,4,-10,"-71.43%",1,1,0,"0.0%",0.0005775339301183945,0.00017603309422171368,-0.0004015008358966808,"-69.52%",4.1252423579885316e-05,4.400827355542842e-05,2.7558499755431045e-06,"6.68%"
class [[[C,4,7,3,"75.0%",4,5,1,"25.0%",0.00016500969431954127,0.00030805791488799895,0.00014304822056845768,"86.69%",0.00016500969431954127,0.0002200413677771421,5.503167345760084e-05,"33.35%"
class [[J,137,67,-70,"-51.09%",10,4,-6,"-60.0%",0.005651582030444288,0.002948554328213704,-0.0027030277022305842,"-47.83%",0.0004125242357988532,0.00017603309422171368,-0.00023649114157713952,"-57.33%"
class [Ljava.lang.reflect.AnnotatedElement;,101,5,-96,"-95.05%",1,4,3,"300.0%",0.004166494781568417,0.0002200413677771421,-0.0039464534137912755,"-94.72%",4.1252423579885316e-05,0.00017603309422171368,0.00013478067064182837,"326.72%"
class [[[[Ljava.io.Serializable;,0,21,21,"INF%",0,2,2,"INF%",0.0,0.0009241737446639968,0.0009241737446639968,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [[[Ljava.io.Serializable;,0,8,8,"INF%",0,2,2,"INF%",0.0,0.00035206618844342737,0.00035206618844342737,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [[Ljava.io.Serializable;,0,40,40,"INF%",0,5,5,"INF%",0.0,0.0017603309422171368,0.0017603309422171368,"INF%",0.0,0.0002200413677771421,0.0002200413677771421,"INF%"
class [[[[Ljava.lang.String;,0,39,39,"INF%",0,6,6,"INF%",0.0,0.0017163226686617084,0.0017163226686617084,"INF%",0.0,0.0002640496413325705,0.0002640496413325705,"INF%"
class [[[[[[Ljava.io.Serializable;,0,7,7,"INF%",0,2,2,"INF%",0.0,0.00030805791488799895,0.00030805791488799895,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
class [Lorg.junit.runners.model.Statement;,0,3,3,"INF%",0,3,3,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [[[[[[Ljava.lang.String;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class com.carrotsearch.randomizedtesting.rules.TestRuleAdapter$1,0,1517,1517,"INF%",0,208,208,"INF%",0.0,0.06676055098358491,0.06676055098358491,"INF%",0.0,0.009153720899529112,0.009153720899529112,"INF%"
class [[[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,0,3,3,"INF%",0,3,3,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%",0.0,0.00013202482066628526,0.00013202482066628526,"INF%"
class [[[[[[[[Ljava.io.Serializable;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%",0.0,4.400827355542842e-05,4.400827355542842e-05,"INF%"
class [[[Lorg.elasticsearch.test.ESTestCase;,0,18,18,"INF%",0,2,2,"INF%",0.0,0.0007921489239977116,0.0007921489239977116,"INF%",0.0,8.801654711085684e-05,8.801654711085684e-05,"INF%"
