Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[S,168,219,51,"30.36%",5,5,0,"0.0%",0.007297050775311645,0.009928820782518022,0.0026317700072063773,"36.07%",0.00021717413021760847,0.00022668540599356214,9.511275775953666e-06,"4.38%"
class [[Ljava.lang.String;,57,280,223,"391.23%",3,3,0,"0.0%",0.0024757850844807365,0.012694382735639479,0.010218597651158743,"412.74%",0.0001303044781305651,0.00013601124359613728,5.706765465572183e-06,"4.38%"
class [[[[[[C,8,0,-8,"-INF%",2,0,-2,"-INF%",0.00034747860834817356,0.0,-0.00034747860834817356,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,513,137,-376,"-73.29%",3,2,-1,"-33.33%",0.022282065760326628,0.006211180124223602,-0.016070885636103024,"-72.12%",0.0001303044781305651,9.067416239742486e-05,-3.963031573314023e-05,"-30.41%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,425,23,-402,"-94.59%",3,3,0,"0.0%",0.01845980106849672,0.0010427528675703858,-0.017417048200926336,"-94.35%",0.0001303044781305651,0.00013601124359613728,5.706765465572183e-06,"4.38%"
class [Ljava.lang.String;,3817,29260,25443,"666.57%",746,43,-703,"-94.24%",0.1657907310081223,1.3265629958743257,1.1607722648662033,"700.14%",0.032402380228467184,0.0019494944915446344,-0.03045288573692255,"-93.98%"
class [[B,75,39,-36,"-48.0%",4,3,-1,"-25.0%",0.003257611953264127,0.0017681461667497847,-0.0014894657865143423,"-45.72%",0.00017373930417408678,0.00013601124359613728,-3.7728060577949505e-05,"-21.72%"
class [Lorg.elasticsearch.common.settings.Settings$Builder;,8,85,77,"962.5%",8,75,67,"837.5%",0.00034747860834817356,0.003853651901890556,0.0035061732935423827,"1009.03%",0.00034747860834817356,0.003400281089903432,0.0030528024815552586,"878.56%"
class [Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,118,0,-118,"-INF%",13,0,-13,"-INF%",0.00512530947313556,0.0,-0.00512530947313556,"-INF%",0.000564652738565782,0.0,-0.000564652738565782,"-INF%"
class [[Ljava.util.Locale;,39,4,-35,"-89.74%",4,2,-2,"-50.0%",0.0016939582156973462,0.00018134832479484972,-0.0015126098909024966,"-89.29%",0.00017373930417408678,9.067416239742486e-05,-8.306514177666192e-05,"-47.81%"
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,5,0,-5,"-INF%",2,0,-2,"-INF%",0.00021717413021760847,0.0,-0.00021717413021760847,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%"
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,4,0,-4,"-INF%",1,0,-1,"-INF%",0.00017373930417408678,0.0,-0.00017373930417408678,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[[[C,18,0,-18,"-INF%",3,0,-3,"-INF%",0.0007818268687833905,0.0,-0.0007818268687833905,"-INF%",0.0001303044781305651,0.0,-0.0001303044781305651,"-INF%"
class java.util.HashSet,14460,37752,23292,"161.08%",815,771,-44,"-5.4%",0.6280675845893238,1.7115654894137915,1.0834979048244677,"172.51%",0.035399383225470184,0.034954889604207284,-0.00044449362126289943,"-1.26%"
class [[Ljava.lang.CharSequence;,7,0,-7,"-INF%",1,0,-1,"-INF%",0.0003040437823046519,0.0,-0.0003040437823046519,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[[C,98,3,-95,"-96.94%",3,1,-2,"-66.67%",0.004256612952265126,0.00013601124359613728,-0.004120601708668989,"-96.8%",0.0001303044781305651,4.533708119871243e-05,-8.496739693185266e-05,"-65.21%"
class [[[[F,2,0,-2,"-INF%",1,0,-1,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class java.lang.Boolean,9,9,0,"0.0%",2,2,0,"0.0%",0.00039091343439169525,0.00040803373078841186,1.7120296396716604e-05,"4.38%",8.686965208704339e-05,9.067416239742486e-05,3.804510310381469e-06,"4.38%"
class [[[[[S,7,5,-2,"-28.57%",2,1,-1,"-50.0%",0.0003040437823046519,0.00022668540599356214,-7.735837631108974e-05,"-25.44%",8.686965208704339e-05,4.533708119871243e-05,-4.153257088833096e-05,"-47.81%"
class [[Ljava.util.Set;,326,2,-324,"-99.39%",1,1,0,"0.0%",0.014159753290188072,9.067416239742486e-05,-0.014069079127790648,"-99.36%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [[[[[[[C,1,0,-1,"-INF%",1,0,-1,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[Ljava.util.Locale;,2,0,-2,"-INF%",1,0,-1,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class java.lang.String,5146,3984,-1162,"-22.58%",14,14,0,"0.0%",0.22351561481996265,0.1806229314956703,-0.04289268332429236,"-19.19%",0.0006080875646093037,0.0006347191367819739,2.6631572172670188e-05,"4.38%"
class [[J,31,73,42,"135.48%",3,3,0,"0.0%",0.0013464796073491725,0.003309606927506007,0.0019631273201568345,"145.8%",0.0001303044781305651,0.00013601124359613728,5.706765465572183e-06,"4.38%"
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,65,0,-65,"-INF%",3,0,-3,"-INF%",0.00282326369282891,0.0,-0.00282326369282891,"-INF%",0.0001303044781305651,0.0,-0.0001303044781305651,"-INF%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,66,35,-31,"-46.97%",3,2,-1,"-33.33%",0.002866698518872432,0.0015867978419549348,-0.0012799006769174971,"-44.65%",0.0001303044781305651,9.067416239742486e-05,-3.963031573314023e-05,"-30.41%"
class [[[F,5,10,5,"100.0%",2,2,0,"0.0%",0.00021717413021760847,0.00045337081198712427,0.0002361966817695158,"108.76%",8.686965208704339e-05,9.067416239742486e-05,3.804510310381469e-06,"4.38%"
class java.util.Locale,445,504,59,"13.26%",22,27,5,"22.73%",0.019328497589367156,0.022849888924151063,0.0035213913347839076,"18.22%",0.0009555661729574773,0.0012241011923652355,0.00026853501940775825,"28.1%"
class org.elasticsearch.common.settings.Settings$Builder,7189,5255,-1934,"-26.9%",1,1,0,"0.0%",0.31225296442687744,0.2382463616992338,-0.07400660272764364,"-23.7%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [[[[I,15,0,-15,"-INF%",2,0,-2,"-INF%",0.0006515223906528254,0.0,-0.0006515223906528254,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%"
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,35,7,-28,"-80.0%",2,1,-1,"-50.0%",0.0015202189115232593,0.00031735956839098697,-0.0012028593431322723,"-79.12%",8.686965208704339e-05,4.533708119871243e-05,-4.153257088833096e-05,"-47.81%"
class [Ljava.util.Locale;,114,26,-88,"-77.19%",4,7,3,"75.0%",0.004951570168961473,0.0011787641111665231,-0.00377280605779495,"-76.19%",0.00017373930417408678,0.00031735956839098697,0.0001436202642169002,"82.66%"
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,32,27,-5,"-15.62%",1,21,20,"2000.0%",0.0013899144333926943,0.0012241011923652355,-0.00016581324102745874,"-11.93%",4.3434826043521695e-05,0.000952078705172961,0.0009086438791294393,"2091.97%"
class [Ljava.lang.Class;,770,24,-746,"-96.88%",2,3,1,"50.0%",0.033444816053511704,0.0010880899487690982,-0.032356726104742606,"-96.75%",8.686965208704339e-05,0.00013601124359613728,4.9141591509093885e-05,"56.57%"
class [Ljava.util.Set;,54,216,162,"300.0%",1,2,1,"100.0%",0.0023454806063501715,0.009792809538921884,0.007447328932571712,"317.52%",4.3434826043521695e-05,9.067416239742486e-05,4.7239336353903164e-05,"108.76%"
class org.apache.lucene.util.LuceneTestCase$1,1349,103,-1246,"-92.36%",1,1,0,"0.0%",0.05859358033271077,0.00466971936346738,-0.05392386096924339,"-92.03%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,624,257,-367,"-58.81%",1,1,0,"0.0%",0.02710333145115754,0.011651629868069094,-0.015451701583088446,"-57.01%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [[[[S,16,18,2,"12.5%",3,2,-1,"-33.33%",0.0006949572166963471,0.0008160674615768237,0.00012111024488047658,"17.43%",0.0001303044781305651,9.067416239742486e-05,-3.963031573314023e-05,"-30.41%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,277,276,"27600.0%",1,12,11,"1100.0%",4.3434826043521695e-05,0.012558371492043342,0.01251493666599982,"28813.14%",4.3434826043521695e-05,0.0005440449743845491,0.0005006101483410274,"1152.55%"
class [[[D,121,14,-107,"-88.43%",4,2,-2,"-50.0%",0.005255613951266125,0.0006347191367819739,-0.004620894814484151,"-87.92%",0.00017373930417408678,9.067416239742486e-05,-8.306514177666192e-05,"-47.81%"
class [[[[[I,1,0,-1,"-INF%",1,0,-1,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [J,6020,14320,8300,"137.87%",84,50,-34,"-40.48%",0.26147765278200064,0.649227002765562,0.38774934998356136,"148.29%",0.0036485253876558225,0.002266854059935621,-0.0013816713277202014,"-37.87%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,33,0,-33,"-INF%",5,0,-5,"-INF%",0.001433349259436216,0.0,-0.001433349259436216,"-INF%",0.00021717413021760847,0.0,-0.00021717413021760847,"-INF%"
class [[F,42,34,-8,"-19.05%",4,3,-1,"-25.0%",0.0018242626938279112,0.0015414607607562225,-0.00028280193307168877,"-15.5%",0.00017373930417408678,0.00013601124359613728,-3.7728060577949505e-05,"-21.72%"
class [Ljava.lang.Object;,13,35,22,"169.23%",11,25,14,"127.27%",0.000564652738565782,0.0015867978419549348,0.0010221451033891528,"181.02%",0.00047778308647873863,0.0011334270299678106,0.0006556439434890719,"137.23%"
class [Ljava.lang.CharSequence;,6498,0,-6498,"-INF%",2,0,-2,"-INF%",0.28223949963080397,0.0,-0.28223949963080397,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%"
class org.junit.rules.RuleChain,8815,23785,14970,"169.82%",7143,14948,7805,"109.27%",0.38287799157364377,1.0783424763113751,0.6954644847377314,"181.64%",0.31025496242887546,0.6776986897583533,0.3674437273294779,"118.43%"
class [[Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,53,0,-53,"-INF%",1,0,-1,"-INF%",0.00230204578030665,0.0,-0.00230204578030665,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class java.lang.Class,1307,1207,-100,"-7.65%",25,27,2,"8.0%",0.056769317638882856,0.0547218570068459,-0.0020474606320369584,"-3.61%",0.0010858706510880425,0.0012241011923652355,0.00013823054127719303,"12.73%"
class java.lang.Object,390,4,-386,"-98.97%",1,1,0,"0.0%",0.01693958215697346,0.00018134832479484972,-0.01675823383217861,"-98.93%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [[Ljava.lang.Class;,4,2,-2,"-50.0%",1,1,0,"0.0%",0.00017373930417408678,9.067416239742486e-05,-8.306514177666192e-05,"-47.81%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [I,23282,13588,-9694,"-41.64%",1198,1320,122,"10.18%",1.011249619945272,0.6160402593281045,-0.3952093606171676,"-39.08%",0.05203492160013899,0.059844947182300406,0.0078100255821614145,"15.01%"
class [[[Ljava.util.Set;,64,0,-64,"-INF%",1,0,-1,"-INF%",0.0027798288667853885,0.0,-0.0027798288667853885,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [S,15723,9719,-6004,"-38.19%",16,40,24,"150.0%",0.6829257698822916,0.44063109217028607,-0.24229467771200552,"-35.48%",0.0006949572166963471,0.001813483247948497,0.00111852603125215,"160.95%"
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,62,70,8,"12.9%",62,1,-61,"-98.39%",0.002692959214698345,0.0031735956839098697,0.00048063646921152467,"17.85%",0.002692959214698345,4.533708119871243e-05,-0.0026476221334996324,"-98.32%"
class [[C,129,29,-100,"-77.52%",4,5,1,"25.0%",0.005603092559614299,0.0013147753547626605,-0.004288317204851639,"-76.53%",0.00017373930417408678,0.00022668540599356214,5.2946101819475354e-05,"30.47%"
class [Ljava.util.Collection;,136,0,-136,"-INF%",1,0,-1,"-INF%",0.005907136341918951,0.0,-0.005907136341918951,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,71,28,-43,"-60.56%",2,2,0,"0.0%",0.0030838726490900405,0.0012694382735639479,-0.0018144343755260926,"-58.84%",8.686965208704339e-05,9.067416239742486e-05,3.804510310381469e-06,"4.38%"
class [[[B,14,16,2,"14.29%",1,3,2,"200.0%",0.0006080875646093037,0.0007253932991793989,0.00011730573457009513,"19.29%",4.3434826043521695e-05,0.00013601124359613728,9.257641755261559e-05,"213.14%"
class [[[[Ljava.util.Set;,6,0,-6,"-INF%",1,0,-1,"-INF%",0.0002606089562611302,0.0,-0.0002606089562611302,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [B,7064,6245,-819,"-11.59%",43,58,15,"34.88%",0.30682361117143725,0.2831300720859591,-0.023693539085478166,"-7.72%",0.001867697519871433,0.002629550709525321,0.0007618531896538879,"40.79%"
class [[[Ljava.lang.String;,6,100,94,"1566.67%",2,6,4,"200.0%",0.0002606089562611302,0.004533708119871242,0.004273099163610112,"1639.66%",8.686965208704339e-05,0.00027202248719227455,0.00018515283510523117,"213.14%"
class [[[[[[[D,8,0,-8,"-INF%",1,0,-1,"-INF%",0.00034747860834817356,0.0,-0.00034747860834817356,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[[[D,16,0,-16,"-INF%",2,0,-2,"-INF%",0.0006949572166963471,0.0,-0.0006949572166963471,"-INF%",8.686965208704339e-05,0.0,-8.686965208704339e-05,"-INF%"
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,6,118,112,"1866.67%",6,113,107,"1783.33%",0.0002606089562611302,0.005349775581448066,0.005089166625186936,"1952.8%",0.0002606089562611302,0.0051230901754545045,0.0048624812191933745,"1865.82%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,13,13,0,"0.0%",1,2,1,"100.0%",0.000564652738565782,0.0005893820555832616,2.472931701747957e-05,"4.38%",4.3434826043521695e-05,9.067416239742486e-05,4.7239336353903164e-05,"108.76%"
class [[[[[[[[D,5,0,-5,"-INF%",1,0,-1,"-INF%",0.00021717413021760847,0.0,-0.00021717413021760847,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[[D,45,2,-43,"-95.56%",3,1,-2,"-66.67%",0.0019545671719584765,9.067416239742486e-05,-0.0018638930095610515,"-95.36%",0.0001303044781305651,4.533708119871243e-05,-8.496739693185266e-05,"-65.21%"
class [[[S,69,107,38,"55.07%",4,3,-1,"-25.0%",0.002997002997002997,0.00485106768826223,0.001854064691259233,"61.86%",0.00017373930417408678,0.00013601124359613728,-3.7728060577949505e-05,"-21.72%"
class [Lorg.junit.rules.TestRule;,138,9,-129,"-93.48%",138,9,-129,"-93.48%",0.005994005994005994,0.00040803373078841186,-0.005585972263217582,"-93.19%",0.005994005994005994,0.00040803373078841186,-0.005585972263217582,"-93.19%"
class [[Lorg.junit.rules.TestRule;,5,0,-5,"-INF%",5,0,-5,"-INF%",0.00021717413021760847,0.0,-0.00021717413021760847,"-INF%",0.00021717413021760847,0.0,-0.00021717413021760847,"-INF%"
class [C,7671,7299,-372,"-4.85%",95,97,2,"2.11%",0.3331885505798549,0.330915355669402,-0.0022731949104529137,"-0.68%",0.004126308474134561,0.004397696876275105,0.00027138840214054397,"6.58%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,65,0,-65,"-INF%",3,0,-3,"-INF%",0.00282326369282891,0.0,-0.00282326369282891,"-INF%",0.0001303044781305651,0.0,-0.0001303044781305651,"-INF%"
class [[[C,51,9,-42,"-82.35%",3,2,-1,"-33.33%",0.0022151761282196065,0.00040803373078841186,-0.0018071423974311946,"-81.58%",0.0001303044781305651,9.067416239742486e-05,-3.963031573314023e-05,"-30.41%"
class [[[J,10,34,24,"240.0%",2,3,1,"50.0%",0.00043434826043521694,0.0015414607607562225,0.0011071125003210055,"254.89%",8.686965208704339e-05,0.00013601124359613728,4.9141591509093885e-05,"56.57%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%",4.3434826043521695e-05,4.533708119871243e-05,1.9022551551907345e-06,"4.38%"
class [[[[[[D,57,0,-57,"-INF%",1,0,-1,"-INF%",0.0024757850844807365,0.0,-0.0024757850844807365,"-INF%",4.3434826043521695e-05,0.0,-4.3434826043521695e-05,"-INF%"
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [[Ljava.io.Serializable;,0,149,149,"INF%",0,1,1,"INF%",0.0,0.006755225098608151,0.006755225098608151,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[Lorg.elasticsearch.common.settings.Settings$Builder;,0,14,14,"INF%",0,2,2,"INF%",0.0,0.0006347191367819739,0.0006347191367819739,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [Ljava.lang.reflect.GenericDeclaration;,0,90,90,"INF%",0,5,5,"INF%",0.0,0.004080337307884118,0.004080337307884118,"INF%",0.0,0.00022668540599356214,0.00022668540599356214,"INF%"
class [[Ljava.lang.reflect.GenericDeclaration;,0,62,62,"INF%",0,3,3,"INF%",0.0,0.0028108990343201704,0.0028108990343201704,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%"
class [[[[[B,0,2,2,"INF%",0,1,1,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[Ljava.lang.String;,0,21,21,"INF%",0,3,3,"INF%",0.0,0.000952078705172961,0.000952078705172961,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%"
class [[[Ljava.lang.reflect.GenericDeclaration;,0,48,48,"INF%",0,2,2,"INF%",0.0,0.0021761798975381964,0.0021761798975381964,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [Ljava.lang.reflect.AnnotatedElement;,0,200,200,"INF%",0,3,3,"INF%",0.0,0.009067416239742485,0.009067416239742485,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%"
class [[Ljava.lang.reflect.Type;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[Ljava.lang.reflect.GenericDeclaration;,0,9,9,"INF%",0,1,1,"INF%",0.0,0.00040803373078841186,0.00040803373078841186,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[Lorg.apache.lucene.util.LuceneTestCase;,0,21,21,"INF%",0,11,11,"INF%",0.0,0.000952078705172961,0.000952078705172961,"INF%",0.0,0.0004987078931858367,0.0004987078931858367,"INF%"
class [Ljava.lang.Iterable;,0,234,234,"INF%",0,1,1,"INF%",0.0,0.010608877000498708,0.010608877000498708,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,0,3,3,"INF%",0,1,1,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[B,0,7,7,"INF%",0,2,2,"INF%",0.0,0.00031735956839098697,0.00031735956839098697,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [[[[Ljava.lang.reflect.AnnotatedElement;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,0,95,95,"INF%",0,1,1,"INF%",0.0,0.004307022713877681,0.004307022713877681,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[Ljava.lang.reflect.AnnotatedElement;,0,89,89,"INF%",0,3,3,"INF%",0.0,0.004035000226685406,0.004035000226685406,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%"
class [Ljava.lang.reflect.Type;,0,37,37,"INF%",0,2,2,"INF%",0.0,0.0016774720043523598,0.0016774720043523598,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [[[Ljava.lang.reflect.AnnotatedElement;,0,14,14,"INF%",0,1,1,"INF%",0.0,0.0006347191367819739,0.0006347191367819739,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [Ljava.io.Serializable;,0,647,647,"INF%",0,2,2,"INF%",0.0,0.02933309153556694,0.02933309153556694,"INF%",0.0,9.067416239742486e-05,9.067416239742486e-05,"INF%"
class [[[[J,0,5,5,"INF%",0,1,1,"INF%",0.0,0.00022668540599356214,0.00022668540599356214,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[[[S,0,1,1,"INF%",0,1,1,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
class [[[[[Ljava.lang.String;,0,3,3,"INF%",0,1,1,"INF%",0.0,0.00013601124359613728,0.00013601124359613728,"INF%",0.0,4.533708119871243e-05,4.533708119871243e-05,"INF%"
