Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[Ljava.util.concurrent.ExecutorService;,69,201,132,"191.3%",9,9,0,"0.0%",0.0031853014495429786,0.009233737596471885,0.006048436146928906,"189.89%",0.00041547410211430154,0.00041345093715545756,-2.023164958843979e-06,"-0.49%"
class [[[[[[[[C,1,0,-1,"-INF%",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,279,181,-98,"-35.13%",7,5,-2,"-28.57%",0.012879697165543347,0.008314957736126423,-0.004564739429416924,"-35.44%",0.000323146523866679,0.0002296949650863653,-9.34515587803137e-05,"-28.92%"
class [[[B,5,124,119,"2380.0%",5,4,-1,"-20.0%",0.0002308189456190564,0.00569643513414186,0.005465616188522803,"2367.92%",0.0002308189456190564,0.00018375597206909226,-4.706297354996415e-05,"-20.39%"
class [[[Ljava.util.Locale;,5,8,3,"60.0%",5,3,-2,"-40.0%",0.0002308189456190564,0.0003675119441381845,0.0001366929985191281,"59.22%",0.0002308189456190564,0.0001378169790518192,-9.300196656723722e-05,"-40.29%"
class [[[[[[[C,8,0,-8,"-INF%",3,0,-3,"-INF%",0.00036931031299049027,0.0,-0.00036931031299049027,"-INF%",0.00013849136737143384,0.0,-0.00013849136737143384,"-INF%"
class java.util.ArrayList,7,3,-4,"-57.14%",7,3,-4,"-57.14%",0.000323146523866679,0.0001378169790518192,-0.0001853295448148598,"-57.35%",0.000323146523866679,0.0001378169790518192,-0.0001853295448148598,"-57.35%"
class [[Ljava.util.Locale;,22,18,-4,"-18.18%",4,3,-1,"-25.0%",0.0010156033607238483,0.0008269018743109151,-0.00018870148641293315,"-18.58%",0.00018465515649524513,0.0001378169790518192,-4.683817744342595e-05,"-25.37%"
class [[[F,12,16,4,"33.33%",3,6,3,"100.0%",0.0005539654694857353,0.000735023888276369,0.00018105841879063368,"32.68%",0.00013849136737143384,0.0002756339581036384,0.00013714259073220454,"99.03%"
class [[[[[[S,1,0,-1,"-INF%",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
class [[[C,113,11,-102,"-90.27%",9,4,-5,"-55.56%",0.005216508170990675,0.0005053289231900037,-0.004711179247800671,"-90.31%",0.00041547410211430154,0.00018375597206909226,-0.00023171813004520928,"-55.77%"
class [[[[S,41,10,-31,"-75.61%",7,3,-4,"-57.14%",0.0018927153540762626,0.0004593899301727306,-0.001433325423903532,"-75.73%",0.000323146523866679,0.0001378169790518192,-0.0001853295448148598,"-57.35%"
class [[[[[Ljava.lang.String;,40,1,-39,"-97.5%",3,1,-2,"-66.67%",0.0018465515649524512,4.5938993017273064e-05,-0.001800612571935178,"-97.51%",0.00013849136737143384,4.5938993017273064e-05,-9.255237435416077e-05,"-66.83%"
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,79,279,200,"253.16%",5,4,-1,"-20.0%",0.0036469393407810914,0.012816979051819184,0.009170039711038093,"251.44%",0.0002308189456190564,0.00018375597206909226,-4.706297354996415e-05,"-20.39%"
class [[Ljava.lang.reflect.Type;,3,6,3,"100.0%",3,2,-1,"-33.33%",0.00013849136737143384,0.0002756339581036384,0.00013714259073220454,"99.03%",0.00013849136737143384,9.187798603454613e-05,-4.661338133688771e-05,"-33.66%"
class java.util.Locale,467,260,-207,"-44.33%",22,23,1,"4.55%",0.02155848952081987,0.011944138184490995,-0.009614351336328875,"-44.6%",0.0010156033607238483,0.0010565968393972803,4.0993478673432074e-05,"4.04%"
class [[B,43,332,289,"672.09%",10,5,-5,"-50.0%",0.001985042932323885,0.015251745681734657,0.013266702749410771,"668.33%",0.0004616378912381128,0.0002296949650863653,-0.0002319429261517475,"-50.24%"
class [Ljava.util.List;,18,4,-14,"-77.78%",2,2,0,"0.0%",0.0008309482042286031,0.00018375597206909226,-0.0006471922321595108,"-77.89%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
class [Ljava.lang.reflect.AnnotatedElement;,1,11,10,"1000.0%",1,5,4,"400.0%",4.6163789123811284e-05,0.0005053289231900037,0.00045916513406619243,"994.64%",4.6163789123811284e-05,0.0002296949650863653,0.000183531175962554,"397.57%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,136,41,-95,"-69.85%",10,4,-6,"-60.0%",0.006278275320838334,0.0018834987137081956,-0.004394776607130138,"-70.0%",0.0004616378912381128,0.00018375597206909226,-0.0002778819191690205,"-60.19%"
class [[Ljava.lang.Class;,192,2,-190,"-98.96%",4,1,-3,"-75.0%",0.008863447511771766,9.187798603454613e-05,-0.00877156952573722,"-98.96%",0.00018465515649524513,4.5938993017273064e-05,-0.00013871616347797206,"-75.12%"
class [J,7295,3930,-3365,"-46.13%",63,57,-6,"-9.52%",0.3367648416582033,0.18054024255788312,-0.1562245991003202,"-46.39%",0.0029083187148001106,0.0026185226019845645,-0.0002897961128155461,"-9.96%"
class [[[Ljava.lang.CharSequence;,70,10,-60,"-85.71%",5,4,-1,"-20.0%",0.0032314652386667897,0.0004593899301727306,-0.002772075308494059,"-85.78%",0.0002308189456190564,0.00018375597206909226,-4.706297354996415e-05,"-20.39%"
class [F,1691,4955,3264,"193.02%",150,28,-122,"-81.33%",0.07806296740836488,0.22762771040058802,0.14956474299222314,"191.6%",0.006924568368571692,0.0012862918044836457,-0.0056382765640880465,"-81.42%"
class [Lorg.elasticsearch.test.ESTestCase;,31,1,-30,"-96.77%",31,1,-30,"-96.77%",0.0014310774628381498,4.5938993017273064e-05,-0.0013851384698208766,"-96.79%",0.0014310774628381498,4.5938993017273064e-05,-0.0013851384698208766,"-96.79%"
class [[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,66,65,-1,"-1.52%",2,2,0,"0.0%",0.003046810082171545,0.002986034546122749,-6.0775536048795955e-05,"-1.99%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
class [Ljava.lang.CharSequence;,222,144,-78,"-35.14%",8,9,1,"12.5%",0.010248361185486105,0.006615214994487321,-0.003633146190998784,"-35.45%",0.00036931031299049027,0.00041345093715545756,4.414062416496729e-05,"11.95%"
class java.lang.Object,4,7,3,"75.0%",1,1,0,"0.0%",0.00018465515649524513,0.0003215729511209114,0.00013691779462566628,"74.15%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
class [Ljava.util.Locale;,100,60,-40,"-40.0%",8,5,-3,"-37.5%",0.004616378912381128,0.0027563395810363835,-0.0018600393313447446,"-40.29%",0.00036931031299049027,0.0002296949650863653,-0.00013961534790412497,"-37.8%"
class [[[[Ljava.util.concurrent.ExecutorService;,4,31,27,"675.0%",4,5,1,"25.0%",0.00018465515649524513,0.001424108783535465,0.0012394536270402198,"671.23%",0.00018465515649524513,0.0002296949650863653,4.503980859112017e-05,"24.39%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,2,183,181,"9050.0%",2,6,4,"200.0%",9.232757824762257e-05,0.00840683572216097,0.008314508143913346,"9005.44%",9.232757824762257e-05,0.0002756339581036384,0.0001833063798560158,"198.54%"
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,36,14,-22,"-61.11%",7,2,-5,"-71.43%",0.0016618964084572062,0.0006431459022418228,-0.0010187505062153833,"-61.3%",0.000323146523866679,9.187798603454613e-05,-0.00023126853783213286,"-71.57%"
class [[[Ljava.util.Set;,24,0,-24,"-INF%",2,0,-2,"-INF%",0.0011079309389714707,0.0,-0.0011079309389714707,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [[C,503,39,-464,"-92.25%",10,9,-1,"-10.0%",0.023220385929277075,0.0017916207276736495,-0.021428765201603424,"-92.28%",0.0004616378912381128,0.00041345093715545756,-4.818695408265525e-05,"-10.44%"
class [[Lorg.junit.rules.RuleChain;,1,4,3,"300.0%",1,3,2,"200.0%",4.6163789123811284e-05,0.00018375597206909226,0.00013759218294528096,"298.05%",4.6163789123811284e-05,0.0001378169790518192,9.16531899280079e-05,"198.54%"
class [[Ljava.lang.String;,99,213,114,"115.15%",9,9,0,"0.0%",0.0045702151232573165,0.009785005512679162,0.005214790389421846,"114.1%",0.00041547410211430154,0.00041345093715545756,-2.023164958843979e-06,"-0.49%"
class [[[[[J,9,2,-7,"-77.78%",4,2,-2,"-50.0%",0.00041547410211430154,9.187798603454613e-05,-0.0003235961160797554,"-77.89%",0.00018465515649524513,9.187798603454613e-05,-9.2777170460699e-05,"-50.24%"
class [[[J,135,38,-97,"-71.85%",9,9,0,"0.0%",0.006232111531714523,0.0017456817346563763,-0.004486429797058147,"-71.99%",0.00041547410211430154,0.00041345093715545756,-2.023164958843979e-06,"-0.49%"
class [[F,32,118,86,"268.75%",4,7,3,"75.0%",0.001477241251961961,0.005420801176038222,0.003943559924076261,"266.95%",0.00018465515649524513,0.0003215729511209114,0.00013691779462566628,"74.15%"
class [C,6881,5199,-1682,"-24.44%",25,123,98,"392.0%",0.31765303296094544,0.23883682469680265,-0.07881620826414279,"-24.81%",0.001154094728095282,0.0056504961411245865,0.004496401413029304,"389.6%"
class [[Ljava.util.Set;,76,0,-76,"-INF%",5,0,-5,"-INF%",0.0035084479734096576,0.0,-0.0035084479734096576,"-INF%",0.0002308189456190564,0.0,-0.0002308189456190564,"-INF%"
class [[Ljava.util.List;,4,0,-4,"-INF%",2,0,-2,"-INF%",0.00018465515649524513,0.0,-0.00018465515649524513,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
class [Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,92,74,-18,"-19.57%",89,3,-86,"-96.63%",0.004247068599390638,0.0033994854832782063,-0.000847583116112432,"-19.96%",0.004108577232019204,0.0001378169790518192,-0.003970760252967384,"-96.65%"
class [[[[[[J,30,1,-29,"-96.67%",3,1,-2,"-66.67%",0.0013849136737143384,4.5938993017273064e-05,-0.0013389746806970653,"-96.68%",0.00013849136737143384,4.5938993017273064e-05,-9.255237435416077e-05,"-66.83%"
class [Ljava.util.concurrent.ExecutorService;,16582,15977,-605,"-3.65%",2,2,0,"0.0%",0.7654879512510386,0.7339672914369717,-0.03152065981406693,"-4.12%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,3,0,-3,"-INF%",2,0,-2,"-INF%",0.00013849136737143384,0.0,-0.00013849136737143384,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [[[[[C,46,2,-44,"-95.65%",4,2,-2,"-50.0%",0.002123534299695319,9.187798603454613e-05,-0.002031656313660773,"-95.67%",0.00018465515649524513,9.187798603454613e-05,-9.2777170460699e-05,"-50.24%"
class [[I,227,20,-207,"-91.19%",7,9,2,"28.57%",0.01047918013110516,0.0009187798603454612,-0.0095604002707597,"-91.23%",0.000323146523866679,0.00041345093715545756,9.030441328877856e-05,"27.95%"
class [[[[[[C,23,0,-23,"-INF%",2,0,-2,"-INF%",0.0010617671498476596,0.0,-0.0010617671498476596,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [Ljava.util.Collection;,8,106,98,"1225.0%",3,3,0,"0.0%",0.00036931031299049027,0.004869533259830945,0.004500222946840454,"1218.55%",0.00013849136737143384,0.0001378169790518192,-6.743883196146507e-07,"-0.49%"
class [[[Ljava.util.concurrent.ExecutorService;,29,152,123,"424.14%",7,7,0,"0.0%",0.001338749884590527,0.006982726938625505,0.005643977054034978,"421.59%",0.000323146523866679,0.0003215729511209114,-1.5735727457675814e-06,"-0.49%"
class [Lorg.junit.rules.TestRule;,23,0,-23,"-INF%",2,0,-2,"-INF%",0.0010617671498476596,0.0,-0.0010617671498476596,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [[[[[S,12,1,-11,"-91.67%",5,1,-4,"-80.0%",0.0005539654694857353,4.5938993017273064e-05,-0.0005080264764684623,"-91.71%",0.0002308189456190564,4.5938993017273064e-05,-0.00018487995260178333,"-80.1%"
class [[[I,51,8,-43,"-84.31%",6,2,-4,"-66.67%",0.0023543532453143756,0.0003675119441381845,-0.0019868413011761912,"-84.39%",0.0002769827347428677,9.187798603454613e-05,-0.00018510474870832153,"-66.83%"
class [[[[C,47,7,-40,"-85.11%",6,5,-1,"-16.67%",0.0021696980888191303,0.0003215729511209114,-0.0018481251376982189,"-85.18%",0.0002769827347428677,0.0002296949650863653,-4.728776965650237e-05,"-17.07%"
class [Ljava.util.Set;,272,10,-262,"-96.32%",6,3,-3,"-50.0%",0.012556550641676668,0.0004593899301727306,-0.012097160711503938,"-96.34%",0.0002769827347428677,0.0001378169790518192,-0.0001391657556910485,"-50.24%"
class java.lang.Boolean,17984,17624,-360,"-2.0%",2,2,0,"0.0%",0.8302095836026221,0.8096288129364204,-0.020580770666201675,"-2.48%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
class [[S,161,114,-47,"-29.19%",10,10,0,"0.0%",0.0074323700489336165,0.005237045203969129,-0.0021953248449644875,"-29.54%",0.0004616378912381128,0.0004593899301727306,-2.247961065382205e-06,"-0.49%"
class [[J,130,198,68,"52.31%",9,11,2,"22.22%",0.0060012925860954665,0.009095920617420067,0.0030946280313246003,"51.57%",0.00041547410211430154,0.0005053289231900037,8.985482107570216e-05,"21.63%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3,1,-2,"-66.67%",3,1,-2,"-66.67%",0.00013849136737143384,4.5938993017273064e-05,-9.255237435416077e-05,"-66.83%",0.00013849136737143384,4.5938993017273064e-05,-9.255237435416077e-05,"-66.83%"
class java.lang.String,18868,5479,-13389,"-70.96%",12,12,0,"0.0%",0.8710183731880713,0.2516997427416391,-0.6193186304464322,"-71.1%",0.0005539654694857353,0.0005512679162072767,-2.6975532784586026e-06,"-0.49%"
class [[[[[[[[J,2,0,-2,"-INF%",1,0,-1,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%",4.6163789123811284e-05,0.0,-4.6163789123811284e-05,"-INF%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,491,478,-13,"-2.65%",1,1,0,"0.0%",0.02266642045979134,0.021958838662256522,-0.0007075817975348182,"-3.12%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
class org.apache.lucene.util.LuceneTestCase$1,39,901,862,"2210.26%",1,1,0,"0.0%",0.00180038777582864,0.04139103270856303,0.03959064493273439,"2199.01%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
class [Ljava.lang.Cloneable;,1,26,25,"2500.0%",1,1,0,"0.0%",4.6163789123811284e-05,0.0011944138184490996,0.0011482500293252883,"2487.34%",4.6163789123811284e-05,4.5938993017273064e-05,-2.2479610653821914e-07,"-0.49%"
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,292,290,"14500.0%",2,2,0,"0.0%",9.232757824762257e-05,0.013414185961043735,0.013321858382796111,"14428.9%",9.232757824762257e-05,9.187798603454613e-05,-4.495922130764383e-07,"-0.49%"
class [Lorg.junit.rules.RuleChain;,15,11,-4,"-26.67%",2,3,1,"50.0%",0.0006924568368571692,0.0005053289231900037,-0.0001871279136671655,"-27.02%",9.232757824762257e-05,0.0001378169790518192,4.548940080419662e-05,"49.27%"
class [[[[F,4,4,0,"0.0%",3,2,-1,"-33.33%",0.00018465515649524513,0.00018375597206909226,-8.991844261528766e-07,"-0.49%",0.00013849136737143384,9.187798603454613e-05,-4.661338133688771e-05,"-33.66%"
class [Ljava.lang.Class;,728,20,-708,"-97.25%",4,7,3,"75.0%",0.033607238482134615,0.0009187798603454612,-0.03268845862178915,"-97.27%",0.00018465515649524513,0.0003215729511209114,0.00013691779462566628,"74.15%"
class [[[[I,13,3,-10,"-76.92%",5,2,-3,"-60.0%",0.0006001292586095467,0.0001378169790518192,-0.0004623122795577275,"-77.04%",0.0002308189456190564,9.187798603454613e-05,-0.00013894095958451026,"-60.19%"
class [S,10515,8442,-2073,"-19.71%",14,61,47,"335.71%",0.48541224263687566,0.38781697905181917,-0.09759526358505649,"-20.11%",0.000646293047733358,0.0028022785740536567,0.0021559855263202986,"333.59%"
class [D,3792,5422,1630,"42.99%",31,26,-5,"-16.13%",0.1750530883574924,0.24908122013965453,0.07402813178216214,"42.29%",0.0014310774628381498,0.0011944138184490996,-0.00023666364438905017,"-16.54%"
class [[[[[I,2,0,-2,"-INF%",2,0,-2,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [Ljava.lang.Iterable;,18,32,14,"77.78%",2,3,1,"50.0%",0.0008309482042286031,0.001470047776552738,0.000639099572324135,"76.91%",9.232757824762257e-05,0.0001378169790518192,4.548940080419662e-05,"49.27%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,33,56,23,"69.7%",6,3,-3,"-50.0%",0.0015234050410857724,0.0025725836089672913,0.001049178567881519,"68.87%",0.0002769827347428677,0.0001378169790518192,-0.0001391657556910485,"-50.24%"
class [[D,56,269,213,"380.36%",7,9,2,"28.57%",0.002585172190933432,0.012357589121646454,0.009772416930713021,"378.02%",0.000323146523866679,0.00041345093715545756,9.030441328877856e-05,"27.95%"
class [Lorg.apache.lucene.util.LuceneTestCase;,24,3,-21,"-87.5%",8,3,-5,"-62.5%",0.0011079309389714707,0.0001378169790518192,-0.0009701139599196515,"-87.56%",0.00036931031299049027,0.0001378169790518192,-0.00023149333393867108,"-62.68%"
class [Ljava.lang.Object;,12,182,170,"1416.67%",10,11,1,"10.0%",0.0005539654694857353,0.008360896729143696,0.007806931259657961,"1409.28%",0.0004616378912381128,0.0005053289231900037,4.369103195189089e-05,"9.46%"
class [[Ljava.lang.CharSequence;,172,57,-115,"-66.86%",7,8,1,"14.29%",0.00794017172929554,0.0026185226019845645,-0.0053216491273109755,"-67.02%",0.000323146523866679,0.0003675119441381845,4.436542027150552e-05,"13.73%"
class [[[Ljava.lang.String;,374,71,-303,"-81.02%",6,5,-1,"-16.67%",0.01726525713230542,0.0032616685042263873,-0.014003588628079032,"-81.11%",0.0002769827347428677,0.0002296949650863653,-4.728776965650237e-05,"-17.07%"
class java.lang.Class,932,591,-341,"-36.59%",23,24,1,"4.35%",0.04302465146339211,0.02714994487320838,-0.015874706590183734,"-36.9%",0.0010617671498476596,0.0011025358324145535,4.07686825668939e-05,"3.84%"
class [Ljava.lang.String;,1169,654,-515,"-44.05%",13,15,2,"15.38%",0.05396546948573539,0.030044101433296583,-0.02392136805243881,"-44.33%",0.0006001292586095467,0.0006890848952590959,8.89556366495492e-05,"14.82%"
class [I,8096,6694,-1402,"-17.32%",22,95,73,"331.82%",0.3737420367463761,0.3075156192576259,-0.06622641748875024,"-17.72%",0.0010156033607238483,0.004364204336640941,0.0033486009759170926,"329.72%"
class [Ljava.lang.reflect.Type;,34,9,-25,"-73.53%",11,5,-6,"-54.55%",0.0015695688302095835,0.00041345093715545756,-0.001156117893054126,"-73.66%",0.0005078016803619241,0.0002296949650863653,-0.0002781067152755588,"-54.77%"
class [[[[[[Ljava.lang.String;,2,0,-2,"-INF%",2,0,-2,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%",9.232757824762257e-05,0.0,-9.232757824762257e-05,"-INF%"
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,5,3,-2,"-40.0%",3,3,0,"0.0%",0.0002308189456190564,0.0001378169790518192,-9.300196656723722e-05,"-40.29%",0.00013849136737143384,0.0001378169790518192,-6.743883196146507e-07,"-0.49%"
class [[[[D,3,71,68,"2266.67%",3,4,1,"33.33%",0.00013849136737143384,0.0032616685042263873,0.0031231771368549536,"2255.14%",0.00013849136737143384,0.00018375597206909226,4.526460469765842e-05,"32.68%"
class [[[[Ljava.lang.CharSequence;,18,6,-12,"-66.67%",4,2,-2,"-50.0%",0.0008309482042286031,0.0002756339581036384,-0.0005553142461249647,"-66.83%",0.00018465515649524513,9.187798603454613e-05,-9.2777170460699e-05,"-50.24%"
class [[Ljava.util.Collection;,4,18,14,"350.0%",2,3,1,"50.0%",0.00018465515649524513,0.0008269018743109151,0.0006422467178156699,"347.81%",9.232757824762257e-05,0.0001378169790518192,4.548940080419662e-05,"49.27%"
class java.util.HashSet,2851,9580,6729,"236.02%",666,513,-153,"-22.97%",0.13161296279198598,0.44009555310547593,0.30848259031348996,"234.39%",0.030745083556458313,0.02356670341786108,-0.0071783801385972325,"-23.35%"
class [[Ljava.lang.Iterable;,4,32,28,"700.0%",2,3,1,"50.0%",0.00018465515649524513,0.001470047776552738,0.001285392620057493,"696.1%",9.232757824762257e-05,0.0001378169790518192,4.548940080419662e-05,"49.27%"
class [[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,0,85,85,"INF%",0,3,3,"INF%",0.0,0.00390481440646821,0.00390481440646821,"INF%",0.0,0.0001378169790518192,0.0001378169790518192,"INF%"
class [[[Ljava.lang.reflect.GenericDeclaration;,0,10,10,"INF%",0,3,3,"INF%",0.0,0.0004593899301727306,0.0004593899301727306,"INF%",0.0,0.0001378169790518192,0.0001378169790518192,"INF%"
class [Ljava.lang.reflect.GenericDeclaration;,0,76,76,"INF%",0,6,6,"INF%",0.0,0.0034913634693127527,0.0034913634693127527,"INF%",0.0,0.0002756339581036384,0.0002756339581036384,"INF%"
class [[[[Ljava.lang.reflect.GenericDeclaration;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [Lorg.junit.Assert;,0,57,57,"INF%",0,56,56,"INF%",0.0,0.0026185226019845645,0.0026185226019845645,"INF%",0.0,0.0025725836089672913,0.0025725836089672913,"INF%"
class [[[[[Lorg.apache.lucene.search.QueryCachingPolicy;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[[[[[[Ljava.util.concurrent.ExecutorService;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,0,32,32,"INF%",0,5,5,"INF%",0.0,0.001470047776552738,0.001470047776552738,"INF%",0.0,0.0002296949650863653,0.0002296949650863653,"INF%"
class [[[Ljava.util.Collection;,0,2,2,"INF%",0,1,1,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[Ljava.lang.reflect.AnnotatedElement;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%",0.0,9.187798603454613e-05,9.187798603454613e-05,"INF%"
class [[[[[[[Ljava.util.concurrent.ExecutorService;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
class [[[[[Ljava.lang.CharSequence;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%",0.0,4.5938993017273064e-05,4.5938993017273064e-05,"INF%"
