Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [[[J,83,0,-83,"-INF%",6,0,-6,"-INF%",0.0036888888888888887,0.0,-0.0036888888888888887,"-INF%",0.0002666666666666667,0.0,-0.0002666666666666667,"-INF%"
class java.lang.Object,106,1,-105,"-99.06%",1,1,0,"0.0%",0.004711111111111111,4.742033383915023e-05,-0.004663690777271961,"-98.99%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%"
class [[[[[[[[Ljava.lang.String;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,16,0,-16,"-INF%",5,0,-5,"-INF%",0.0007111111111111111,0.0,-0.0007111111111111111,"-INF%",0.00022222222222222223,0.0,-0.00022222222222222223,"-INF%"
class [[[[Ljava.util.concurrent.ExecutorService;,82,40,-42,"-51.22%",5,9,4,"80.0%",0.0036444444444444445,0.0018968133535660092,-0.0017476310908784353,"-47.95%",0.00022222222222222223,0.00042678300455235206,0.00020456078233012983,"92.05%"
class [[[[[[F,1,0,-1,"-INF%",1,0,-1,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,15,2,-13,"-86.67%",5,2,-3,"-60.0%",0.0006666666666666666,9.484066767830046e-05,-0.0005718259989883662,"-85.77%",0.00022222222222222223,9.484066767830046e-05,-0.00012738155454392177,"-57.32%"
class [Ljava.lang.reflect.Type;,27,177,150,"555.56%",3,5,2,"66.67%",0.0012,0.00839339908952959,0.00719339908952959,"599.45%",0.00013333333333333334,0.00023710166919575115,0.0001037683358624178,"77.83%"
class [C,3004,4182,1178,"39.21%",170,72,-98,"-57.65%",0.1335111111111111,0.19831183611532624,0.06480072500421513,"48.54%",0.007555555555555556,0.0034142640364188165,-0.004141291519136739,"-54.81%"
class [Lorg.apache.lucene.util.LuceneTestCase;,16,1,-15,"-93.75%",16,1,-15,"-93.75%",0.0007111111111111111,4.742033383915023e-05,-0.000663690777271961,"-93.33%",0.0007111111111111111,4.742033383915023e-05,-0.000663690777271961,"-93.33%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%"
class [[[[[F,10,1,-9,"-90.0%",4,1,-3,"-75.0%",0.00044444444444444447,4.742033383915023e-05,-0.00039702411060529424,"-89.33%",0.00017777777777777779,4.742033383915023e-05,-0.00013035744393862756,"-73.33%"
class [[Lorg.elasticsearch.test.ESTestCase;,25,13,-12,"-48.0%",20,8,-12,"-60.0%",0.0011111111111111111,0.0006164643399089529,-0.0004946467712021582,"-44.52%",0.0008888888888888889,0.00037936267071320183,-0.0005095262181756871,"-57.32%"
class [[Lorg.apache.lucene.util.LuceneTestCase;,3,0,-3,"-INF%",3,0,-3,"-INF%",0.00013333333333333334,0.0,-0.00013333333333333334,"-INF%",0.00013333333333333334,0.0,-0.00013333333333333334,"-INF%"
class [[[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%"
class [[[Ljava.util.Collection;,49,0,-49,"-INF%",5,0,-5,"-INF%",0.0021777777777777776,0.0,-0.0021777777777777776,"-INF%",0.00022222222222222223,0.0,-0.00022222222222222223,"-INF%"
class [Ljava.util.List;,206,132,-74,"-35.92%",3,3,0,"0.0%",0.009155555555555556,0.00625948406676783,-0.0028960714887877256,"-31.63%",0.00013333333333333334,0.0001422610015174507,8.927668184117348e-06,"6.7%"
class [[F,248,44,-204,"-82.26%",12,8,-4,"-33.33%",0.011022222222222221,0.00208649468892261,-0.008935727533299612,"-81.07%",0.0005333333333333334,0.00037936267071320183,-0.00015397066262013153,"-28.87%"
class [[[[J,22,0,-22,"-INF%",6,0,-6,"-INF%",0.0009777777777777777,0.0,-0.0009777777777777777,"-INF%",0.0002666666666666667,0.0,-0.0002666666666666667,"-INF%"
class [[[[[[Ljava.lang.String;,14,0,-14,"-INF%",4,0,-4,"-INF%",0.0006222222222222223,0.0,-0.0006222222222222223,"-INF%",0.00017777777777777779,0.0,-0.00017777777777777779,"-INF%"
class [[[[[J,5,0,-5,"-INF%",3,0,-3,"-INF%",0.00022222222222222223,0.0,-0.00022222222222222223,"-INF%",0.00013333333333333334,0.0,-0.00013333333333333334,"-INF%"
class org.junit.rules.RuleChain,10960,75539,64579,"589.22%",9674,22898,13224,"136.7%",0.4871111111111111,3.582084597875569,3.094973486764458,"635.37%",0.42995555555555554,1.0858308042488618,0.6558752486933063,"152.54%"
class java.util.ArrayList$SubList,884,661,-223,"-25.23%",476,253,-223,"-46.85%",0.03928888888888889,0.0313448406676783,-0.007944048221210587,"-20.22%",0.021155555555555556,0.011997344461305008,-0.009158211094250548,"-43.29%"
class [[[[[S,2,0,-2,"-INF%",2,0,-2,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%"
class [[[I,2,5,3,"150.0%",1,3,2,"200.0%",8.888888888888889e-05,0.00023710166919575115,0.00014821278030686225,"166.74%",4.4444444444444447e-05,0.0001422610015174507,9.781655707300624e-05,"220.09%"
class [[Ljava.lang.Class;,58,1,-57,"-98.28%",4,1,-3,"-75.0%",0.002577777777777778,4.742033383915023e-05,-0.0025303574439386276,"-98.16%",0.00017777777777777779,4.742033383915023e-05,-0.00013035744393862756,"-73.33%"
class [[[[[Lorg.junit.rules.RuleChain;,1,1,0,"0.0%",1,1,0,"0.0%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%"
class [[[[Lorg.junit.rules.RuleChain;,11,2,-9,"-81.82%",4,2,-2,"-50.0%",0.0004888888888888889,9.484066767830046e-05,-0.0003940482212105884,"-80.6%",0.00017777777777777779,9.484066767830046e-05,-8.293711009947733e-05,"-46.65%"
class [[Lorg.junit.rules.RuleChain;,52,94,42,"80.77%",4,6,2,"50.0%",0.002311111111111111,0.004457511380880122,0.0021464002697690106,"92.87%",0.00017777777777777779,0.0002845220030349014,0.00010674422525712359,"60.04%"
class [[[[[[J,1,0,-1,"-INF%",1,0,-1,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,12,78,66,"550.0%",7,5,-2,"-28.57%",0.0005333333333333334,0.0036987860394537176,0.0031654527061203844,"593.52%",0.0003111111111111111,0.00023710166919575115,-7.400944191535998e-05,"-23.79%"
class [[[[C,1,2,1,"100.0%",1,2,1,"100.0%",4.4444444444444447e-05,9.484066767830046e-05,5.039622323385601e-05,"113.39%",4.4444444444444447e-05,9.484066767830046e-05,5.039622323385601e-05,"113.39%"
class java.lang.Boolean,15605,3400,-12205,"-78.21%",2,2,0,"0.0%",0.6935555555555556,0.16122913505311076,-0.5323264205024448,"-76.75%",8.888888888888889e-05,9.484066767830046e-05,5.951778789411565e-06,"6.7%"
class [[[Ljava.util.concurrent.ExecutorService;,118,121,3,"2.54%",8,12,4,"50.0%",0.005244444444444445,0.005737860394537177,0.0004934159500927324,"9.41%",0.00035555555555555557,0.0005690440060698028,0.00021348845051424718,"60.04%"
class [Ljava.util.Locale;,6,21,15,"250.0%",5,5,0,"0.0%",0.0002666666666666667,0.0009958270106221548,0.0007291603439554881,"273.44%",0.00022222222222222223,0.00023710166919575115,1.4879446973528913e-05,"6.7%"
class java.lang.String,8914,13974,5060,"56.76%",12,12,0,"0.0%",0.3961777777777778,0.6626517450682853,0.2664739672905075,"67.26%",0.0005333333333333334,0.0005690440060698028,3.571067273646939e-05,"6.7%"
class [[C,9,124,115,"1277.78%",6,12,6,"100.0%",0.0004,0.005880121396054629,0.0054801213960546285,"1370.03%",0.0002666666666666667,0.0005690440060698028,0.00030237733940313607,"113.39%"
class [[[Lorg.junit.rules.RuleChain;,33,21,-12,"-36.36%",4,4,0,"0.0%",0.0014666666666666667,0.0009958270106221548,-0.0004708396560445119,"-32.1%",0.00017777777777777779,0.00018968133535660092,1.190355757882313e-05,"6.7%"
class [[[B,11,6,-5,"-45.45%",3,4,1,"33.33%",0.0004888888888888889,0.0002845220030349014,-0.00020436688585398748,"-41.8%",0.00013333333333333334,0.00018968133535660092,5.634800202326758e-05,"42.26%"
class [Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,44,47,3,"6.82%",43,47,4,"9.3%",0.0019555555555555554,0.002228755690440061,0.0002732001348845054,"13.97%",0.001911111111111111,0.002228755690440061,0.0003176445793289498,"16.62%"
class [[[[[Ljava.lang.String;,39,5,-34,"-87.18%",4,4,0,"0.0%",0.0017333333333333333,0.00023710166919575115,-0.0014962316641375822,"-86.32%",0.00017777777777777779,0.00018968133535660092,1.190355757882313e-05,"6.7%"
class org.apache.lucene.util.LuceneTestCase$1,308,89,-219,"-71.1%",1,1,0,"0.0%",0.01368888888888889,0.00422040971168437,-0.00946847917720452,"-69.17%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,40,1402,1362,"3405.0%",4,10,6,"150.0%",0.0017777777777777779,0.06648330804248861,0.06470553026471083,"3639.69%",0.00017777777777777779,0.0004742033383915023,0.0002964255606137245,"166.74%"
class [Lorg.junit.Assert;,2,2,0,"0.0%",2,2,0,"0.0%",8.888888888888889e-05,9.484066767830046e-05,5.951778789411565e-06,"6.7%",8.888888888888889e-05,9.484066767830046e-05,5.951778789411565e-06,"6.7%"
class [[[[[[[Ljava.util.concurrent.ExecutorService;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [Ljava.lang.Class;,160,30,-130,"-81.25%",5,2,-3,"-60.0%",0.0071111111111111115,0.0014226100151745068,-0.0056885010959366045,"-79.99%",0.00022222222222222223,9.484066767830046e-05,-0.00012738155454392177,"-57.32%"
class [Ljava.io.Serializable;,22,0,-22,"-INF%",1,0,-1,"-INF%",0.0009777777777777777,0.0,-0.0009777777777777777,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [[[[Ljava.lang.String;,63,11,-52,"-82.54%",5,4,-1,"-20.0%",0.0028,0.0005216236722306525,-0.0022783763277693476,"-81.37%",0.00022222222222222223,0.00018968133535660092,-3.2540886865621316e-05,"-14.64%"
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,4,0,-4,"-INF%",3,0,-3,"-INF%",0.00017777777777777779,0.0,-0.00017777777777777779,"-INF%",0.00013333333333333334,0.0,-0.00013333333333333334,"-INF%"
class [[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,15,0,-15,"-INF%",2,0,-2,"-INF%",0.0006666666666666666,0.0,-0.0006666666666666666,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%"
class [[[[[Ljava.util.concurrent.ExecutorService;,37,16,-21,"-56.76%",4,4,0,"0.0%",0.0016444444444444445,0.0007587253414264037,-0.0008857191030180408,"-53.86%",0.00017777777777777779,0.00018968133535660092,1.190355757882313e-05,"6.7%"
class [[[[[[Ljava.util.concurrent.ExecutorService;,14,3,-11,"-78.57%",4,3,-1,"-25.0%",0.0006222222222222223,0.0001422610015174507,-0.00047996122070477156,"-77.14%",0.00017777777777777779,0.0001422610015174507,-3.55167762603271e-05,"-19.98%"
class [[[[F,43,10,-33,"-76.74%",6,3,-3,"-50.0%",0.001911111111111111,0.0004742033383915023,-0.0014369077727196086,"-75.19%",0.0002666666666666667,0.0001422610015174507,-0.000124405665149216,"-46.65%"
class [[[Ljava.util.Set;,6,2,-4,"-66.67%",3,1,-2,"-66.67%",0.0002666666666666667,9.484066767830046e-05,-0.00017182599898836622,"-64.43%",0.00013333333333333334,4.742033383915023e-05,-8.591299949418311e-05,"-64.43%"
class [B,4842,4747,-95,"-1.96%",70,86,16,"22.86%",0.2152,0.22510432473444614,0.009904324734446135,"4.6%",0.003111111111111111,0.004078148710166919,0.0009670375990558084,"31.08%"
class [[[Ljava.lang.String;,231,14,-217,"-93.94%",4,5,1,"25.0%",0.010266666666666667,0.0006638846737481032,-0.009602781992918565,"-93.53%",0.00017777777777777779,0.00023710166919575115,5.932389141797336e-05,"33.37%"
class [Ljava.lang.Object;,14,8,-6,"-42.86%",14,8,-6,"-42.86%",0.0006222222222222223,0.00037936267071320183,-0.00024285955150902042,"-39.03%",0.0006222222222222223,0.00037936267071320183,-0.00024285955150902042,"-39.03%"
class [[[Ljava.lang.Class;,4,0,-4,"-INF%",2,0,-2,"-INF%",0.00017777777777777779,0.0,-0.00017777777777777779,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%"
class [Ljava.lang.String;,6858,670,-6188,"-90.23%",12,30,18,"150.0%",0.3048,0.03177162367223065,-0.2730283763277694,"-89.58%",0.0005333333333333334,0.0014226100151745068,0.0008892766818411734,"166.74%"
class java.lang.Class,1295,639,-656,"-50.66%",21,17,-4,"-19.05%",0.057555555555555554,0.030301593323216997,-0.027253962232338558,"-47.35%",0.0009333333333333333,0.0008061456752655538,-0.00012718765806777948,"-13.63%"
class [[S,180,95,-85,"-47.22%",15,12,-3,"-20.0%",0.008,0.004504931714719272,-0.0034950682852807283,"-43.69%",0.0006666666666666666,0.0005690440060698028,-9.76226605968639e-05,"-14.64%"
class [I,7857,4956,-2901,"-36.92%",56,157,101,"180.36%",0.3492,0.23501517450682852,-0.1141848254931715,"-32.7%",0.002488888888888889,0.007444992412746586,0.004956103523857697,"199.13%"
class [[[[D,13,1,-12,"-92.31%",8,1,-7,"-87.5%",0.0005777777777777778,4.742033383915023e-05,-0.0005303574439386276,"-91.79%",0.00035555555555555557,4.742033383915023e-05,-0.00030813522171640534,"-86.66%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,50,5,-45,"-90.0%",6,5,-1,"-16.67%",0.0022222222222222222,0.00023710166919575115,-0.001985120553026471,"-89.33%",0.0002666666666666667,0.00023710166919575115,-2.9564997470915534e-05,"-11.09%"
class [[[Ljava.util.List;,4,20,16,"400.0%",2,3,1,"50.0%",0.00017777777777777779,0.0009484066767830046,0.0007706288990052268,"433.48%",8.888888888888889e-05,0.0001422610015174507,5.3372112628561794e-05,"60.04%"
class [[I,18,17,-1,"-5.56%",4,4,0,"0.0%",0.0008,0.0008061456752655538,6.1456752655538035e-06,"0.77%",0.00017777777777777779,0.00018968133535660092,1.190355757882313e-05,"6.7%"
class [Lorg.elasticsearch.test.ESTestCase;,132,43,-89,"-67.42%",38,43,5,"13.16%",0.005866666666666667,0.0020390743550834597,-0.003827592311583207,"-65.24%",0.0016888888888888889,0.0020390743550834597,0.00035018546619457083,"20.73%"
class [[Ljava.lang.reflect.AnnotatedElement;,9,3,-6,"-66.67%",1,3,2,"200.0%",0.0004,0.0001422610015174507,-0.00025773899848254933,"-64.43%",4.4444444444444447e-05,0.0001422610015174507,9.781655707300624e-05,"220.09%"
class [[Ljava.lang.reflect.Type;,1,22,21,"2100.0%",1,1,0,"0.0%",4.4444444444444447e-05,0.001043247344461305,0.0009988029000168605,"2247.31%",4.4444444444444447e-05,4.742033383915023e-05,2.9758893947057826e-06,"6.7%"
class [Ljava.lang.reflect.AnnotatedElement;,48,9,-39,"-81.25%",3,3,0,"0.0%",0.0021333333333333334,0.00042678300455235206,-0.0017065503287809814,"-79.99%",0.00013333333333333334,0.0001422610015174507,8.927668184117348e-06,"6.7%"
class [[J,109,3,-106,"-97.25%",9,3,-6,"-66.67%",0.004844444444444445,0.0001422610015174507,-0.004702183442926994,"-97.06%",0.0004,0.0001422610015174507,-0.00025773899848254933,"-64.43%"
class [[Ljava.util.Locale;,1,22,21,"2100.0%",1,4,3,"300.0%",4.4444444444444447e-05,0.001043247344461305,0.0009988029000168605,"2247.31%",4.4444444444444447e-05,0.00018968133535660092,0.00014523689091215647,"326.78%"
class [[[[[Ljava.util.Collection;,2,0,-2,"-INF%",2,0,-2,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%"
class [[[F,103,42,-61,"-59.22%",10,8,-2,"-20.0%",0.004577777777777778,0.0019916540212443095,-0.0025861237565334683,"-56.49%",0.00044444444444444447,0.00037936267071320183,-6.508177373124263e-05,"-14.64%"
class [[[Ljava.lang.reflect.AnnotatedElement;,2,0,-2,"-INF%",1,0,-1,"-INF%",8.888888888888889e-05,0.0,-8.888888888888889e-05,"-INF%",4.4444444444444447e-05,0.0,-4.4444444444444447e-05,"-INF%"
class [[Ljava.util.Collection;,70,0,-70,"-INF%",4,0,-4,"-INF%",0.003111111111111111,0.0,-0.003111111111111111,"-INF%",0.00017777777777777779,0.0,-0.00017777777777777779,"-INF%"
class com.carrotsearch.randomizedtesting.rules.TestRuleAdapter$1,0,155,155,"INF%",0,8,8,"INF%",0.0,0.007350151745068285,0.007350151745068285,"INF%",0.0,0.00037936267071320183,0.00037936267071320183,"INF%"
class [[[[[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.484066767830046e-05,9.484066767830046e-05,"INF%",0.0,9.484066767830046e-05,9.484066767830046e-05,"INF%"
class [[[[Lorg.elasticsearch.test.ESTestCase;,0,5,5,"INF%",0,2,2,"INF%",0.0,0.00023710166919575115,0.00023710166919575115,"INF%",0.0,9.484066767830046e-05,9.484066767830046e-05,"INF%"
class [[[Lorg.junit.runners.model.Statement;,0,25,25,"INF%",0,2,2,"INF%",0.0,0.0011855083459787557,0.0011855083459787557,"INF%",0.0,9.484066767830046e-05,9.484066767830046e-05,"INF%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%"
class [[[[[I,0,1,1,"INF%",0,1,1,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%"
class [[Lorg.junit.rules.TestRule;,0,8,8,"INF%",0,1,1,"INF%",0.0,0.00037936267071320183,0.00037936267071320183,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%"
class [[[[Ljava.util.List;,0,2,2,"INF%",0,1,1,"INF%",0.0,9.484066767830046e-05,9.484066767830046e-05,"INF%",0.0,4.742033383915023e-05,4.742033383915023e-05,"INF%"
