Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class com.carrotsearch.randomizedtesting.rules.TestRuleAdapter$1,0,1290,1290,"INF%",0,25,25,"INF%",0.0,0.059603566973155296,0.059603566973155296,"INF%",0.0,0.0011551078870766529,0.0011551078870766529,"INF%"
class [[[[[[Ljava.util.Set;,0,4,4,"INF%",0,2,2,"INF%",0.0,0.00018481726193226447,0.00018481726193226447,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [Lorg.junit.runners.model.Statement;,0,2,2,"INF%",0,2,2,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,0,6,6,"INF%",0,2,2,"INF%",0.0,0.0002772258928983967,0.0002772258928983967,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [Ljava.lang.CharSequence;,0,532,532,"INF%",0,11,11,"INF%",0.0,0.024580695836991174,0.024580695836991174,"INF%",0.0,0.0005082474703137273,0.0005082474703137273,"INF%"
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,0,4,4,"INF%",0,1,1,"INF%",0.0,0.00018481726193226447,0.00018481726193226447,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[Ljava.lang.Iterable;,0,24,24,"INF%",0,2,2,"INF%",0.0,0.0011089035715935868,0.0011089035715935868,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
class [[[[[C,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [Ljava.lang.reflect.GenericDeclaration;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[[[[[[[F,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[[[B,0,10,10,"INF%",0,3,3,"INF%",0.0,0.0004620431548306612,0.0004620431548306612,"INF%",0.0,0.00013861294644919834,0.00013861294644919834,"INF%"
class [[[Lorg.apache.lucene.util.LuceneTestCase;,0,1,1,"INF%",0,1,1,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,0,43,43,"INF%",0,7,7,"INF%",0.0,0.001986785565771843,0.001986785565771843,"INF%",0.0,0.00032343020838146284,0.00032343020838146284,"INF%"
class [[[[Ljava.lang.CharSequence;,0,20,20,"INF%",0,3,3,"INF%",0.0,0.0009240863096613224,0.0009240863096613224,"INF%",0.0,0.00013861294644919834,0.00013861294644919834,"INF%"
class [[[[Ljava.lang.Class;,0,2,2,"INF%",0,1,1,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%",0.0,4.620431548306612e-05,4.620431548306612e-05,"INF%"
class [[[[[[[F,0,16,16,"INF%",0,2,2,"INF%",0.0,0.0007392690477290579,0.0007392690477290579,"INF%",0.0,9.240863096613223e-05,9.240863096613223e-05,"INF%"
