Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,98,175,77,"78.57%",2,5,3,"150.0%",0.004204925770187934,0.007557762902180954,0.00335283713199302,"79.74%",8.581481163648846e-05,0.00021593608291945585,0.00013012127128296739,"151.63%"
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,16,1,-15,"-93.75%",2,1,-1,"-50.0%",0.0006865184930919077,4.318721658389117e-05,-0.0006433312765080165,"-93.71%",8.581481163648846e-05,4.318721658389117e-05,-4.2627595052597295e-05,"-49.67%"
class java.lang.Object,15,2,-13,"-86.67%",1,1,0,"0.0%",0.0006436110872736634,8.637443316778233e-05,-0.0005572366541058811,"-86.58%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [C,14032,2714,-11318,"-80.66%",56,24,-32,"-57.14%",0.602076718441603,0.11721010580868063,-0.4848666126329224,"-80.53%",0.0024028147258216767,0.0010364931980133881,-0.0013663215278082886,"-56.86%"
class [[[[[Ljava.lang.Class;,8,0,-8,"-INF%",2,0,-2,"-INF%",0.00034325924654595385,0.0,-0.00034325924654595385,"-INF%",8.581481163648846e-05,0.0,-8.581481163648846e-05,"-INF%"
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,71,0,-71,"-INF%",2,0,-2,"-INF%",0.0030464258130953404,0.0,-0.0030464258130953404,"-INF%",8.581481163648846e-05,0.0,-8.581481163648846e-05,"-INF%"
class [Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,711,0,-711,"-INF%",711,0,-711,"-INF%",0.030507165536771647,0.0,-0.030507165536771647,"-INF%",0.030507165536771647,0.0,-0.030507165536771647,"-INF%"
class [[[[[J,4,141,137,"3425.0%",1,2,1,"100.0%",0.00017162962327297692,0.006089397538328655,0.005917767915055678,"3447.99%",4.290740581824423e-05,8.637443316778233e-05,4.34670273495381e-05,"101.3%"
class [[[C,4,8,4,"100.0%",1,2,1,"100.0%",0.00017162962327297692,0.00034549773267112934,0.0001738681093981524,"101.3%",4.290740581824423e-05,8.637443316778233e-05,4.34670273495381e-05,"101.3%"
class [Ljava.lang.reflect.Type;,39,53,14,"35.9%",2,1,-1,"-50.0%",0.001673388826911525,0.0022889224789462317,0.0006155336520347067,"36.78%",8.581481163648846e-05,4.318721658389117e-05,-4.2627595052597295e-05,"-49.67%"
class [[J,97,464,367,"378.35%",5,4,-1,"-20.0%",0.004162018364369691,0.0200388684949255,0.01587685013055581,"381.47%",0.00021453702909122115,0.00017274886633556467,-4.1788162755656487e-05,"-19.48%"
class org.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests,22187,20996,-1191,"-5.37%",22187,20996,-1191,"-5.37%",0.9519866128893847,0.906758799395379,-0.04522781349400573,"-4.75%",0.9519866128893847,0.906758799395379,-0.04522781349400573,"-4.75%"
class [[[[Ljava.util.Locale;,5,27,22,"440.0%",2,2,0,"0.0%",0.00021453702909122115,0.0011660548477650616,0.0009515178186738404,"443.52%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class [[D,67,19,-48,"-71.64%",5,2,-3,"-60.0%",0.0028747961898223633,0.0008205571150939322,-0.002054239074728431,"-71.46%",0.00021453702909122115,8.637443316778233e-05,-0.00012816259592343882,"-59.74%"
class [[C,302,143,-159,"-52.65%",2,2,0,"0.0%",0.012958036557109757,0.006175771971496437,-0.00678226458561332,"-52.34%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class [[Ljava.lang.String;,139,34,-105,"-75.54%",5,3,-2,"-40.0%",0.005964129408735948,0.0014683653638522998,-0.004495764044883648,"-75.38%",0.00021453702909122115,0.00012956164975167351,-8.497537933954764e-05,"-39.61%"
class [Lorg.junit.rules.TestRule;,12,11,-1,"-8.33%",12,11,-1,"-8.33%",0.0005148888698189308,0.00047505938242280285,-3.982948739612792e-05,"-7.74%",0.0005148888698189308,0.00047505938242280285,-3.982948739612792e-05,"-7.74%"
class [Ljava.lang.String;,3033,2692,-341,"-11.24%",757,846,89,"11.76%",0.13013816184673474,0.11625998704383503,-0.013878174802899712,"-10.66%",0.03248090620441088,0.03653638522997193,0.004055479025561047,"12.49%"
class [[Ljava.lang.Class;,176,122,-54,"-30.68%",1,1,0,"0.0%",0.007551703424010984,0.005268840423234723,-0.0022828630007762614,"-30.23%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [Ljava.util.Locale;,23,345,322,"1400.0%",2,6,4,"200.0%",0.0009868703338196173,0.014899589721442452,0.013912719387622835,"1409.78%",8.581481163648846e-05,0.00025912329950334703,0.00017330848786685857,"201.96%"
class [[[[[B,4,21,17,"425.0%",1,3,2,"200.0%",0.00017162962327297692,0.0009069315482617145,0.0007353019249887376,"428.42%",4.290740581824423e-05,0.00012956164975167351,8.665424393342928e-05,"201.96%"
class org.apache.lucene.util.LuceneTestCase$1,3735,172,-3563,"-95.39%",1,1,0,"0.0%",0.1602591607311422,0.007428201252429281,-0.1528309594787129,"-95.36%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [Ljava.util.Collection;,212,0,-212,"-INF%",106,0,-106,"-INF%",0.009096370033467777,0.0,-0.009096370033467777,"-INF%",0.004548185016733888,0.0,-0.004548185016733888,"-INF%"
class [[[[D,2,0,-2,"-INF%",1,0,-1,"-INF%",8.581481163648846e-05,0.0,-8.581481163648846e-05,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [[[[Ljava.lang.Class;,30,0,-30,"-INF%",2,0,-2,"-INF%",0.0012872221745473269,0.0,-0.0012872221745473269,"-INF%",8.581481163648846e-05,0.0,-8.581481163648846e-05,"-INF%"
class [Ljava.lang.CharSequence;,2755,433,-2322,"-84.28%",4,5,1,"25.0%",0.11820990302926285,0.018700064780824876,-0.09950983824843797,"-84.18%",0.00017162962327297692,0.00021593608291945585,4.4306459646478925e-05,"25.82%"
class [[Ljava.util.Set;,137,4,-133,"-97.08%",57,1,-56,"-98.25%",0.005878314597099459,0.00017274886633556467,-0.005705565730763895,"-97.06%",0.002445722131639921,4.318721658389117e-05,-0.00240253491505603,"-98.23%"
class java.lang.Integer,1,1,0,"0.0%",1,1,0,"0.0%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [[I,301,438,137,"45.51%",6,3,-3,"-50.0%",0.012915129151291513,0.018916000863744332,0.006000871712452819,"46.46%",0.0002574444349094654,0.00012956164975167351,-0.00012788278515779187,"-49.67%"
class java.lang.Boolean,9,9,0,"0.0%",2,2,0,"0.0%",0.00038616665236419805,0.0003886849492550205,2.518296890822438e-06,"0.65%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class [[[J,28,260,232,"828.57%",4,3,-1,"-25.0%",0.0012014073629108384,0.011228676311811703,0.010027268948900865,"834.63%",0.00017162962327297692,0.00012956164975167351,-4.206797352130341e-05,"-24.51%"
class [[[[J,19,44,25,"131.58%",3,2,-1,"-33.33%",0.0008152407105466404,0.0019002375296912114,0.0010849968191445711,"133.09%",0.0001287222174547327,8.637443316778233e-05,-4.234778428695036e-05,"-32.9%"
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,4,0,-4,"-INF%",1,0,-1,"-INF%",0.00017162962327297692,0.0,-0.00017162962327297692,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [[[[Ljava.lang.String;,1,0,-1,"-INF%",1,0,-1,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [[[[[Ljava.util.Locale;,1,3,2,"200.0%",1,1,0,"0.0%",4.290740581824423e-05,0.00012956164975167351,8.665424393342928e-05,"201.96%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class org.junit.rules.RuleChain,11862,9363,-2499,"-21.07%",9392,8049,-1343,"-14.3%",0.508967647816013,0.40436190887497303,-0.10460573894103997,"-20.55%",0.4029863554449498,0.34761390628374,-0.055372449161209814,"-13.74%"
class [[B,122,166,44,"36.07%",6,4,-2,"-33.33%",0.005234703509825796,0.007169077952925934,0.0019343744431001382,"36.95%",0.0002574444349094654,0.00017274886633556467,-8.469556857390072e-05,"-32.9%"
class [[[[Ljava.util.Set;,23,0,-23,"-INF%",13,0,-13,"-INF%",0.0009868703338196173,0.0,-0.0009868703338196173,"-INF%",0.000557796275637175,0.0,-0.000557796275637175,"-INF%"
class [[[D,11,0,-11,"-INF%",3,0,-3,"-INF%",0.0004719814640006865,0.0,-0.0004719814640006865,"-INF%",0.0001287222174547327,0.0,-0.0001287222174547327,"-INF%"
class [Ljava.util.Set;,255,14,-241,"-94.51%",56,2,-54,"-96.43%",0.010941388483652278,0.0006046210321744764,-0.010336767451477802,"-94.47%",0.0024028147258216767,8.637443316778233e-05,-0.0023164402926538945,"-96.41%"
class [[[I,112,96,-16,"-14.29%",5,2,-3,"-60.0%",0.004805629451643353,0.0041459727920535525,-0.000659656659589801,"-13.73%",0.00021453702909122115,8.637443316778233e-05,-0.00012816259592343882,"-59.74%"
class [[Ljava.util.Collection;,8,0,-8,"-INF%",1,0,-1,"-INF%",0.00034325924654595385,0.0,-0.00034325924654595385,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [Ljava.lang.Class;,98,654,556,"567.35%",2,2,0,"0.0%",0.004204925770187934,0.028244439645864823,0.02403951387567689,"571.7%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class [Ljava.lang.reflect.GenericDeclaration;,89,0,-89,"-INF%",1,0,-1,"-INF%",0.0038187591178237366,0.0,-0.0038187591178237366,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [I,25342,32302,6960,"27.46%",128,118,-10,"-7.81%",1.0873594782459453,1.3950334700928526,0.30767399184690736,"28.3%",0.0054921479447352615,0.0050960915568991575,-0.00039605638783610404,"-7.21%"
class [Ljava.lang.Object;,29,51,22,"75.86%",21,46,25,"119.05%",0.0012443147687290826,0.0022025480457784495,0.0009582332770493669,"77.01%",0.0009010555221831288,0.0019866119628589936,0.0010855564406758648,"120.48%"
class [[[[[I,12,52,40,"333.33%",1,1,0,"0.0%",0.0005148888698189308,0.0022457352623623406,0.00173084639254341,"336.16%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [Lorg.apache.lucene.search.QueryCachingPolicy;,1762,97,-1665,"-94.49%",3,2,-1,"-33.33%",0.07560284905174633,0.004189160008637443,-0.07141368904310888,"-94.46%",0.0001287222174547327,8.637443316778233e-05,-4.234778428695036e-05,"-32.9%"
class java.lang.Class,842,1074,232,"27.55%",25,27,2,"8.0%",0.03612803569896164,0.046383070611099114,0.010255034912137473,"28.39%",0.0010726851454561058,0.0011660548477650616,9.336970230895583e-05,"8.7%"
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,641,1597,956,"149.14%",4,2,-2,"-50.0%",0.02750364712949455,0.0689699848844742,0.041466337754979654,"150.77%",0.00017162962327297692,8.637443316778233e-05,-8.525519010519459e-05,"-49.67%"
class [[[S,5,22,17,"340.0%",1,3,2,"200.0%",0.00021453702909122115,0.0009501187648456057,0.0007355817357543845,"342.87%",4.290740581824423e-05,0.00012956164975167351,8.665424393342928e-05,"201.96%"
class [[[Ljava.lang.CharSequence;,18,23,5,"27.78%",2,2,0,"0.0%",0.0007723333047283961,0.0009933059814294968,0.0002209726767011007,"28.61%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class java.lang.String,11319,3007,-8312,"-73.43%",14,14,0,"0.0%",0.48566892645670645,0.12986396026776073,-0.35580496618894575,"-73.26%",0.0006007036814554192,0.0006046210321744764,3.917350719057186e-06,"0.65%"
class java.util.Locale,371,648,277,"74.66%",23,25,2,"8.7%",0.01591864755856861,0.027985316346361477,0.012066668787792868,"75.8%",0.0009868703338196173,0.0010796804145972792,9.281008077766193e-05,"9.4%"
class [[[[[Ljava.util.Set;,6,0,-6,"-INF%",1,0,-1,"-INF%",0.0002574444349094654,0.0,-0.0002574444349094654,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [Lorg.elasticsearch.common.settings.Settings$Builder;,68,11,-57,"-83.82%",68,11,-57,"-83.82%",0.0029177035956406074,0.00047505938242280285,-0.0024426442132178044,"-83.72%",0.0029177035956406074,0.00047505938242280285,-0.0024426442132178044,"-83.72%"
class java.util.HashSet,11342,9597,-1745,"-15.39%",2120,1122,-998,"-47.08%",0.48665579679052606,0.4144677175556035,-0.07218807923492254,"-14.83%",0.09096370033467777,0.048456057007125894,-0.04250764332755187,"-46.73%"
class [Z,14,12,-2,"-14.29%",12,9,-3,"-25.0%",0.0006007036814554192,0.0005182465990066941,-8.245708244872512e-05,"-13.73%",0.0005148888698189308,0.0003886849492550205,-0.00012620392056391028,"-24.51%"
class [[[B,44,61,17,"38.64%",4,3,-1,"-25.0%",0.001887925856002746,0.0026344202116173614,0.0007464943556146153,"39.54%",0.00017162962327297692,0.00012956164975167351,-4.206797352130341e-05,"-24.51%"
class [[Ljava.lang.CharSequence;,326,223,-103,"-31.6%",3,3,0,"0.0%",0.013987814296747619,0.00963074929820773,-0.004357064998539889,"-31.15%",0.0001287222174547327,0.00012956164975167351,8.394322969408217e-07,"0.65%"
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,1437,142,-1295,"-90.12%",13,17,4,"30.77%",0.06165794216081696,0.006132584754912546,-0.05552535740590441,"-90.05%",0.000557796275637175,0.0007341826819261499,0.00017638640628897485,"31.62%"
class [[[[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,9,0,-9,"-INF%",1,0,-1,"-INF%",0.00038616665236419805,0.0,-0.00038616665236419805,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [[Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,293,24,-269,"-91.81%",4,2,-2,"-50.0%",0.012571869904745559,0.0010364931980133881,-0.011535376706732171,"-91.76%",0.00017162962327297692,8.637443316778233e-05,-8.525519010519459e-05,"-49.67%"
class [[[Ljava.util.Set;,46,0,-46,"-INF%",13,0,-13,"-INF%",0.0019737406676392346,0.0,-0.0019737406676392346,"-INF%",0.000557796275637175,0.0,-0.000557796275637175,"-INF%"
class [[[Ljava.util.Collection;,6,0,-6,"-INF%",1,0,-1,"-INF%",0.0002574444349094654,0.0,-0.0002574444349094654,"-INF%",4.290740581824423e-05,0.0,-4.290740581824423e-05,"-INF%"
class [[Ljava.util.Locale;,25,86,61,"244.0%",1,4,3,"300.0%",0.0010726851454561058,0.0037141006262146406,0.002641415480758535,"246.24%",4.290740581824423e-05,0.00017274886633556467,0.00012984146051732044,"302.61%"
class [[F,17,45,28,"164.71%",1,5,4,"400.0%",0.0007294258989101518,0.0019434247462751025,0.0012139988473649508,"166.43%",4.290740581824423e-05,0.00021593608291945585,0.00017302867710121162,"403.26%"
class [B,6358,9787,3429,"53.93%",124,48,-76,"-61.29%",0.2728052861923968,0.42267328870654286,0.14986800251414606,"54.94%",0.0053205183214622845,0.0020729863960267762,-0.0032475319254355083,"-61.04%"
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,1986,4821,2835,"142.75%",1,1,0,"0.0%",0.08521410795503304,0.20820557115093932,0.12299146319590629,"144.33%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,13,25,12,"92.31%",2,3,1,"50.0%",0.000557796275637175,0.0010796804145972792,0.0005218841389601042,"93.56%",8.581481163648846e-05,0.00012956164975167351,4.374683811518505e-05,"50.98%"
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,114,10,-104,"-91.23%",4,1,-3,"-75.0%",0.004891444263279842,0.0004318721658389117,-0.0044595720974409305,"-91.17%",0.00017162962327297692,4.318721658389117e-05,-0.00012844240668908577,"-74.84%"
class [[[[[[Ljava.util.Locale;,1,1,0,"0.0%",1,1,0,"0.0%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%",4.290740581824423e-05,4.318721658389117e-05,2.7981076564693606e-07,"0.65%"
class [[[Ljava.lang.String;,20,11,-9,"-45.0%",2,2,0,"0.0%",0.0008581481163648846,0.00047505938242280285,-0.00038308873394208177,"-44.64%",8.581481163648846e-05,8.637443316778233e-05,5.596215312938721e-07,"0.65%"
class [[S,12,74,62,"516.67%",3,4,1,"33.33%",0.0005148888698189308,0.0031958540272079465,0.002680965157389016,"520.69%",0.0001287222174547327,0.00017274886633556467,4.4026648880831975e-05,"34.2%"
class [[[Ljava.lang.Class;,84,0,-84,"-INF%",2,0,-2,"-INF%",0.003604222088732515,0.0,-0.003604222088732515,"-INF%",8.581481163648846e-05,0.0,-8.581481163648846e-05,"-INF%"
class [Ljava.lang.reflect.AnnotatedElement;,0,246,246,"INF%",0,2,2,"INF%",0.0,0.010624055279637227,0.010624055279637227,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[[[[[J,0,5,5,"INF%",0,2,2,"INF%",0.0,0.00021593608291945585,0.00021593608291945585,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[[[[S,0,1,1,"INF%",0,1,1,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,0,12,12,"INF%",0,1,1,"INF%",0.0,0.0005182465990066941,0.0005182465990066941,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[[S,0,13,13,"INF%",0,2,2,"INF%",0.0,0.0005614338155905852,0.0005614338155905852,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[[[[[I,0,15,15,"INF%",0,1,1,"INF%",0.0,0.0006478082487583676,0.0006478082487583676,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,0,57,57,"INF%",0,1,1,"INF%",0.0,0.0024616713452817966,0.0024616713452817966,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[[[[B,0,4,4,"INF%",0,1,1,"INF%",0.0,0.00017274886633556467,0.00017274886633556467,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[[[[[J,0,6,6,"INF%",0,1,1,"INF%",0.0,0.00025912329950334703,0.00025912329950334703,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[[Ljava.lang.reflect.AnnotatedElement;,0,12,12,"INF%",0,2,2,"INF%",0.0,0.0005182465990066941,0.0005182465990066941,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[Ljava.lang.Iterable;,0,139,139,"INF%",0,10,10,"INF%",0.0,0.006003023105160873,0.006003023105160873,"INF%",0.0,0.0004318721658389117,0.0004318721658389117,"INF%"
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,0,16,16,"INF%",0,16,16,"INF%",0.0,0.0006909954653422587,0.0006909954653422587,"INF%",0.0,0.0006909954653422587,0.0006909954653422587,"INF%"
class [[[Ljava.lang.reflect.AnnotatedElement;,0,112,112,"INF%",0,3,3,"INF%",0.0,0.004836968257395811,0.004836968257395811,"INF%",0.0,0.00012956164975167351,0.00012956164975167351,"INF%"
class [[[[F,0,1,1,"INF%",0,1,1,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[F,0,7,7,"INF%",0,3,3,"INF%",0.0,0.0003023105160872382,0.0003023105160872382,"INF%",0.0,0.00012956164975167351,0.00012956164975167351,"INF%"
class [Ljava.lang.Iterable;,0,500,500,"INF%",0,33,33,"INF%",0.0,0.021593608291945583,0.021593608291945583,"INF%",0.0,0.0014251781472684087,0.0014251781472684087,"INF%"
class [Lorg.apache.lucene.util.LuceneTestCase;,0,2,2,"INF%",0,2,2,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[[[[[[[I,0,12,12,"INF%",0,1,1,"INF%",0.0,0.0005182465990066941,0.0005182465990066941,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[Ljava.lang.reflect.AnnotatedElement;,0,318,318,"INF%",0,2,2,"INF%",0.0,0.013733534873677391,0.013733534873677391,"INF%",0.0,8.637443316778233e-05,8.637443316778233e-05,"INF%"
class [[[[Ljava.lang.Iterable;,0,6,6,"INF%",0,1,1,"INF%",0.0,0.00025912329950334703,0.00025912329950334703,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,0,9,9,"INF%",0,1,1,"INF%",0.0,0.0003886849492550205,0.0003886849492550205,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
class [[[Ljava.lang.Iterable;,0,34,34,"INF%",0,5,5,"INF%",0.0,0.0014683653638522998,0.0014683653638522998,"INF%",0.0,0.00021593608291945585,0.00021593608291945585,"INF%"
class [[[[[[[I,0,3,3,"INF%",0,1,1,"INF%",0.0,0.00012956164975167351,0.00012956164975167351,"INF%",0.0,4.318721658389117e-05,4.318721658389117e-05,"INF%"
